gen_uid,plant_code,generator_id,lat,lon,nameplate_mw,summer_mw,winter_mw,min_load_mw,pmax_mw,fuel_code,fuel,prime_mover,unit_type,technology,grid_kv
EIA_63279_PV1,63279,PV1,43.251388,-75.177222,1.0,1.0,1.0,,1.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63291_GPS,63291,GPS,41.21125,-73.72252,1.6,1.6,1.6,,1.6,SUN,Solar,PV,PV,Solar Photovoltaic,0.48
EIA_63292_BHD,63292,BHD,41.09305,-73.9828,2.0,1.9,1.9,,1.9,SUN,Solar,PV,PV,Solar Photovoltaic,0.48
EIA_63297_GATES,63297,GATES,42.86228,-77.05058,1.9,1.8,0.2,,1.8,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_63337_6004,63337,6004,42.59251,-76.56563,5.0,5.0,4.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_63339_6609,63339,6609,43.01827,-74.32918,5.0,3.6,2.9,,3.6,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63340_6609,63340,6609,43.078888,-75.77222,5.0,5.0,4.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63341_6608,63341,6608,43.08748,-75.77959,5.0,5.0,4.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63369_RILE1,63369,RILE1,41.469132,-74.078372,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,14.4
EIA_63369_RILE2,63369,RILE2,41.469132,-74.078372,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,14.4
EIA_63371_BRUNS,63371,BRUNS,42.726428,-73.602129,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,15.0
EIA_63372_CATLI,63372,CATLI,42.285942,-76.953981,4.0,4.0,4.0,,4.0,SUN,Solar,PV,PV,Solar Photovoltaic,35.0
EIA_63373_SARAT,63373,SARAT,43.07377,-73.903954,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.8
EIA_63405_29,63405,29,42.981336,-78.290419,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,21.0
EIA_63407_101,63407,101,43.058633,-77.346042,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_63408_300,63408,300,43.150002,-77.861396,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_63409_100,63409,100,43.1401,-77.0908,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_63410_304,63410,304,42.9352,-77.47107,1.4,1.4,1.4,,1.4,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_63411_RTE40,63411,RTE40,43.0783,-73.5331,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63415_CENTR,63415,CENTR,41.3902,-74.5199,1.6,1.6,1.6,0.0,1.6,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63450_PV1,63450,PV1,42.198167,-75.927282,4.9,4.9,4.9,,4.9,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_63497_NORTH,63497,NORTH,40.8224,-72.875,1.3,1.3,1.3,,1.3,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63498_SOUTH,63498,SOUTH,40.811524,-72.857053,1.2,1.2,1.2,,1.2,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63511_PV1,63511,PV1,42.767228,-73.956847,1.1,1.1,1.1,,1.1,SUN,Solar,PV,PV,Solar Photovoltaic,13.52
EIA_63647_SDM00,63647,SDM00,40.65511,-73.94415,1.8,1.8,1.8,1.8,1.8,NG,Gas,FC,FC,Other Natural Gas,0.48
EIA_63648_NHH03,63648,NHH03,40.65653,-73.94278,1.1,1.1,1.1,1.1,1.1,NG,Gas,FC,FC,Other Natural Gas,0.48
EIA_63649_NHH04,63649,NHH04,40.656847,-73.946662,1.0,1.0,1.0,1.0,1.0,NG,Gas,FC,FC,Other Natural Gas,0.48
EIA_63661_SWM-1,63661,SWM-1,40.79,-72.93,2.8,2.8,2.8,1.1,2.8,NG,Gas,FC,FC,Other Natural Gas,13.2
EIA_63661_SWM-2,63661,SWM-2,40.79,-72.93,2.8,2.8,2.8,1.1,2.8,NG,Gas,FC,FC,Other Natural Gas,13.2
EIA_63661_SWM-3,63661,SWM-3,40.79,-72.93,2.8,2.8,2.8,1.1,2.8,NG,Gas,FC,FC,Other Natural Gas,13.2
EIA_63675_TROYL,63675,TROYL,42.698335,-73.67174,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63729_MT1,63729,MT1,41.885716,-74.102718,3.0,3.0,3.0,,3.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63747_GRA,63747,GRA,41.508729,-74.349999,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,0.48
EIA_63748_MHW,63748,MHW,41.466974,-74.509417,1.9,1.9,1.9,,1.9,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_63749_MHE,63749,MHE,41.467654,-74.509646,1.9,1.9,1.9,,1.9,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_63750_BLU,63750,BLU,41.987467,-74.030193,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_63751_UND,63751,UND,41.716281,-73.884263,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63752_GRA,63752,GRA,41.578731,-74.17967,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63772_1394,63772,1394,44.893641,-73.841731,1.1,1.1,0.7,,1.1,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_63774_KRS,63774,KRS,41.195478,-73.73606,1.0,1.0,1.0,,1.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63780_JOHN2,63780,JOHN2,43.04232,-74.37876,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63781_LIV4,63781,LIV4,42.9199,-77.7642,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63800_23,63800,23,42.899691,-73.707473,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,21.0
EIA_63854_8175C,63854,8175C,42.466286,-74.099533,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63855_8175E,63855,8175E,41.552749,-74.145471,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63856_8175D,63856,8175D,41.345455,-74.52377,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63857_8175B,63857,8175B,41.40888,-74.509799,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_63858_8175A,63858,8175A,42.43822,-74.015894,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64017_7405,64017,7405,42.755594,-73.580034,4.0,4.0,3.2,,4.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64030_GEN1,64030,GEN1,41.772796,-74.666717,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,480.0
EIA_64041_4683,64041,4683,41.56544,-73.937972,2.0,2.0,1.6,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64044_7141,64044,7141,41.785648,-74.229036,4.0,4.0,3.2,,4.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64046_7140,64046,7140,41.787555,-74.288885,4.0,4.0,3.2,,4.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.8
EIA_64084_BR1CS,64084,BR1CS,44.25479,-76.01178,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64087_BR2CS,64087,BR2CS,44.25479,-76.01178,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64090_NYR12,64090,NYR12,44.25479,-76.01178,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64091_MROCS,64091,MROCS,43.213,-78.903,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_64092_GLSCS,64092,GLSCS,44.25479,-76.01178,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64102_GE19H,64102,GE19H,42.985644,-74.313086,7.7,7.7,7.7,,7.7,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64125_TWNSD,64125,TWNSD,42.415067,-78.23753,5.0,5.0,5.0,5.0,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_64126_ORNGE,64126,ORNGE,42.3771,-76.9022,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_64127_PODNQ,64127,PODNQ,42.350101,-76.938014,3.7,3.7,3.7,3.7,3.7,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_64143_BLA,64143,BLA,40.76119,-73.49435,2.0,2.0,2.0,1.0,2.0,NG,Gas,FC,FC,Other Natural Gas,0.48
EIA_64291_A1,64291,A1,40.816971,-73.92411,2.0,2.0,2.0,2.0,2.0,DFO,Oil,IC,IC,Petroleum Liquids,0.48
EIA_64291_A2,64291,A2,40.816971,-73.92411,1.0,1.0,1.0,1.0,1.0,DFO,Oil,IC,IC,Petroleum Liquids,0.48
EIA_64291_A3,64291,A3,40.816971,-73.92411,1.0,1.0,1.0,1.0,1.0,DFO,Oil,IC,IC,Petroleum Liquids,0.48
EIA_64310_CORN,64310,CORN,43.001066,-78.91407,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,23.0
EIA_64350_OBFC,64350,OBFC,40.819031,-72.965736,6.0,6.0,6.0,6.0,6.0,NG,Gas,FC,FC,Other Natural Gas,34.5
EIA_64351_JFK8,64351,JFK8,40.618892,-74.187521,4.9,4.9,3.0,,4.9,SUN,Solar,PV,PV,Solar Photovoltaic,33.0
EIA_64371_CORT1,64371,CORT1,42.606794,-76.154486,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64372_SNGFD,64372,SNGFD,42.924419,-75.42005,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_64373_CLAY1,64373,CLAY1,43.194525,-76.21195,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64374_NRWCH,64374,NRWCH,42.552861,-75.529572,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_64421_DEWIT,64421,DEWIT,43.0447,-76.0419,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64442_MPPV,64442,MPPV,41.09999,-73.77155,0.5,0.5,0.5,,0.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.8
EIA_64445_PV1,64445,PV1,41.631398,-73.876845,1.8,1.8,1.8,,1.8,SUN,Solar,PV,PV,Solar Photovoltaic,33.3
EIA_64451_1583,64451,1583,41.71133,-74.54163,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_64453_VOLNE,64453,VOLNE,43.341,-76.354,1.5,1.5,1.5,,1.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64525_TB1,64525,TB1,42.0121,-77.3751,7.0,7.0,7.0,,7.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_64542_1,64542,1,42.33337,-73.8475,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64554_BF,64554,BF,42.46,-77.73832,4.0,4.0,4.0,,4.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_64555_BO,64555,BO,43.033,-78.24481,4.0,4.0,4.0,,4.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64556_BH,64556,BH,42.46723,-77.70378,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64557_RV,64557,RV,42.06724,-78.47783,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64560_TSS,64560,TSS,42.14134,-76.28797,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_64561_TSN,64561,TSN,42.14134,-76.28797,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_64562_WAS,64562,WAS,41.424,-74.167,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64577_MIN,64577,MIN,41.353476,-74.515411,1.0,1.0,1.0,,1.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64578_SLT,64578,SLT,41.363,-74.503,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64593_B1,64593,B1,42.449783,-76.121116,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_64594_B1,64594,B1,42.451944,-76.121116,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_64595_B1,64595,B1,42.452956,-76.13176,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_64679_HS1,64679,HS1,43.30141,-77.94429,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64680_CP1,64680,CP1,42.839013,-73.834722,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64681_CP2,64681,CP2,42.84037,-73.83546,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64692_533,64692,533,42.453047,-79.3408,1.1,1.1,1.1,,1.1,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64715_DSNBR,64715,DSNBR,42.7677,-73.6247,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64716_KNPPE,64716,KNPPE,43.0134,-78.4601,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64717_MAINR,64717,MAINR,42.9976,-78.5047,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64718_RDMNN,64718,RDMNN,43.2752,-77.966,1.5,1.5,1.5,,1.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64719_GLNMR,64719,GLNMR,41.3698,-74.366,2.0,2.0,2.0,0.0,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64720_KNPPW,64720,KNPPW,43.0148,-78.4609,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64721_RWEAV,64721,RWEAV,42.0687,-78.3752,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64722_RDMNS,64722,RDMNS,43.2743,-77.965,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64724_TWNLN,64724,TWNLN,43.0421,-78.1337,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64725_WLMRD,64725,WLMRD,43.204,-78.943,4.0,4.0,4.0,,4.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64746_GSCS,64746,GSCS,42.76573,-73.75055,1.0,1.0,1.0,,1.0,SUN,Solar,PV,PV,Solar Photovoltaic,0.48
EIA_64747_C3245,64747,C3245,40.87317,-73.85519,5.0,5.0,5.0,0.1,5.0,NG,Gas,FC,FC,Other Natural Gas,13.8
EIA_64748_CR18A,64748,CR18A,40.540377,-74.17676,3.6,3.5,3.5,0.1,3.5,NG,Gas,FC,FC,Other Natural Gas,13.8
EIA_64749_CR18B,64749,CR18B,40.540457,-74.176559,4.2,4.0,4.0,0.1,4.0,NG,Gas,FC,FC,Other Natural Gas,13.8
EIA_64788_FRHOL,64788,FRHOL,42.370433,-74.038047,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64931_531,64931,531,42.685295,-73.824937,1.5,1.5,1.5,,1.5,SUN,Solar,PV,PV,Solar Photovoltaic,15.0
EIA_64964_ROCKI,64964,ROCKI,44.369913,-75.456999,3.5,3.5,3.5,,3.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_64965_BULLS,64965,BULLS,42.836293,-78.572791,4.5,4.5,4.5,,4.5,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_65071_PV1,65071,PV1,42.859297,-78.8418,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,115.0
EIA_65090_CORT3,65090,CORT3,42.60575,-76.132472,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_65121_GEN1,65121,GEN1,42.973,-74.321,20.0,20.0,20.0,,20.0,SUN,Solar,PV,PV,Solar Photovoltaic,69.0
EIA_65122_GEN1,65122,GEN1,42.962972,-73.586739,20.0,20.0,20.0,,20.0,SUN,Solar,PV,PV,Solar Photovoltaic,115.0
EIA_65123_GEN1,65123,GEN1,42.453939,-75.931033,20.0,20.0,20.0,,20.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_65124_GEN1,65124,GEN1,42.95474,-74.313115,20.0,20.0,20.0,,20.0,SUN,Solar,PV,PV,Solar Photovoltaic,69.0
EIA_65125_GEN1,65125,GEN1,42.252664,-75.834078,20.0,20.0,20.0,,20.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_65155_DEK2,65155,DEK2,44.488156,-75.244375,3.0,3.0,3.0,,3.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65156_DEK1,65156,DEK1,44.492092,-75.2448,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65159_VOL1,65159,VOL1,43.328217,-76.358997,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65163_ORIOL,65163,ORIOL,42.426,-73.817,5.6,5.6,5.6,,5.6,SUN,Solar,PV,PV,Solar Photovoltaic,13.8
EIA_65165_ONSUN,65165,ONSUN,43.644,-76.156,2.4,2.4,2.4,,2.4,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65201_CTS0A,65201,CTS0A,40.540416,-74.176847,2.0,2.0,2.0,2.0,2.0,NG,Gas,FC,FC,Other Natural Gas,0.5
EIA_65201_CTS0B,65201,CTS0B,40.540416,-74.176847,1.5,1.5,1.5,1.5,1.5,NG,Gas,FC,FC,Other Natural Gas,0.5
EIA_65201_CTS0C,65201,CTS0C,40.540416,-74.176847,2.0,2.0,2.0,2.0,2.0,NG,Gas,FC,FC,Other Natural Gas,0.5
EIA_65201_CTS0D,65201,CTS0D,40.540416,-74.176847,2.0,2.0,2.0,2.0,2.0,NG,Gas,FC,FC,Other Natural Gas,0.5
EIA_65212_ATC04,65212,ATC04,40.759984,-73.504192,2.0,2.0,2.0,2.0,2.0,NG,Gas,FC,FC,Other Natural Gas,13.8
EIA_65217_SGOSH,65217,SGOSH,41.3927,-74.3478,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.7
EIA_65222_AFTON,65222,AFTON,42.27842,-75.5415,3.3,3.3,3.3,3.3,3.3,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_65232_GEN1,65232,GEN1,43.78013,-75.49986,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65233_GEN1,65233,GEN1,42.93284,-78.55716,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_65297_81722,65297,81722,43.164033,-75.304087,3.8,3.8,3.8,,3.8,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65298_81724,65298,81724,41.738928,-74.368626,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65299_81721,65299,81721,42.929982,-78.55481,5.0,5.0,5.0,5.0,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_65300_81723,65300,81723,41.578415,-73.72058,3.7,3.7,3.7,,3.7,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65309_532,65309,532,42.99208,-78.79084,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65337_MAYBK,65337,MAYBK,41.463056,-74.247778,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65378_NY002,65378,NY002,44.26323,-75.99105,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65379_NY001,65379,NY001,44.922,-74.265,4.5,4.5,4.5,,4.5,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_65385_AIRPT,65385,AIRPT,41.42827,-74.39665,3.4,3.4,3.4,,3.4,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65399_U1,65399,U1,42.252975,-73.897951,0.5,0.5,0.5,0.5,0.5,WAT,Hydro,HY,HY,Conventional Hydroelectric,13.2
EIA_65399_U2,65399,U2,42.252975,-73.897951,0.5,0.5,0.5,0.5,0.5,WAT,Hydro,HY,HY,Conventional Hydroelectric,13.2
EIA_65434_NY003,65434,NY003,44.017,-75.922,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65435_NY004,65435,NY004,43.583,-76.18,3.5,3.5,3.5,,3.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65436_NY006,65436,NY006,42.875,-77.877,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65450_18002,65450,18002,40.772982,-73.874722,1.0,1.0,1.0,,1.0,SUN,Solar,PV,PV,Solar Photovoltaic,21.0
EIA_65459_NY005,65459,NY005,43.19133,-76.38954,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65487_WASH,65487,WASH,42.821552,-73.949911,4.6,4.6,4.6,,4.6,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65495_BALLH,65495,BALLH,42.265261,-79.072522,107.5,107.5,107.5,1.0,107.5,WND,Wind,WT,WT,Onshore Wind Turbine,230.0
EIA_65496_BLUES,65496,BLUES,42.111758,-75.457779,111.8,111.8,111.8,1.0,111.8,WND,Wind,WT,WT,Onshore Wind Turbine,115.0
EIA_65522_65013,65522,65013,43.839599,-75.569885,106.0,106.0,106.0,,106.0,WND,Wind,WT,WT,Onshore Wind Turbine,115.0
EIA_65587_7105,65587,7105,42.44623,-74.01607,5.0,5.0,4.8,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65597_CLWB,65597,CLWB,41.345272,-74.561334,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.8
EIA_65613_JBTB2,65613,JBTB2,41.68963,-73.80517,1.6,1.6,1.6,,1.6,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65620_100LR,65620,100LR,41.294,-74.539,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65621_456LR,65621,456LR,41.311,-74.522,1.4,1.4,1.4,,1.4,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65624_US40,65624,US40,42.85,-76.65,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.22
EIA_65625_US963,65625,US963,42.85,-76.65,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_65626_NEV,65626,NEV,43.05,-75.95,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_65627_GL,65627,GL,43.05,-75.95,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_65628_JR,65628,JR,43.15,-75.35,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_65643_CASTN,65643,CASTN,42.523,-73.703,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65647_CROT,65647,CROT,41.280404,-73.867575,3.0,3.0,3.0,,3.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.6
EIA_65679_11933,65679,11933,40.91367,-72.750359,22.9,22.9,22.9,,22.9,SUN,Solar,PV,PV,Solar Photovoltaic,138.0
EIA_65721_7104,65721,7104,42.44506,-74.01609,5.0,5.0,4.8,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65723_15557,65723,15557,43.12163,-78.91409,5.0,5.0,4.8,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65724_15889,65724,15889,43.09723,-78.75382,5.0,5.0,4.8,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65752_EFK,65752,EFK,41.571,-73.829,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65753_GRPRT,65753,GRPRT,42.237,-73.782,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,15.0
EIA_65754_KDRHK,65754,KDRHK,42.464,-73.691,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65755_MYER,65755,MYER,42.041,-73.978,1.9,1.9,1.9,,1.9,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65757_SGRTS,65757,SGRTS,42.04,-74.074,1.9,1.9,1.9,,1.9,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65775_5324,65775,5324,41.75596,-73.87539,2.0,2.0,1.8,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65776_5939,65776,5939,43.05899,-74.88603,2.0,2.0,1.8,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65777_5779,65777,5779,43.05414,-74.85455,2.0,2.0,1.8,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65785_19822,65785,19822,43.04296,-74.24935,4.0,4.0,3.8,,4.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65786_19823,65786,19823,43.04296,-74.24935,2.5,2.5,2.3,,2.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_65815_MPRES,65815,MPRES,41.27803,-73.86612,1.0,1.0,1.0,,1.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.8
EIA_65839_GEN1,65839,GEN1,42.970331,-73.573258,20.0,20.0,20.0,,20.0,SUN,Solar,PV,PV,Solar Photovoltaic,115.0
EIA_65841_GEN1,65841,GEN1,42.926231,-73.711468,20.0,20.0,20.0,,20.0,SUN,Solar,PV,PV,Solar Photovoltaic,115.0
