osm_id,power_type,voltage_kv,voltage_tier,cables,operator,num_nodes,length_km
1346765049,line,230.0,230-344 kV,3,,5,0.04
1346765050,line,230.0,230-344 kV,3,,7,0.04
1346765051,line,230.0,230-344 kV,3,,9,0.05
1346765052,line,230.0,230-344 kV,3,,5,0.04
1346765053,line,230.0,230-344 kV,3,,7,0.1
1346765054,line,115.0,115-229 kV,3,,5,0.06
1346765055,line,115.0,115-229 kV,3,,43,8.25
1346765056,line,230.0,230-344 kV,3,,2,0.09
1346765057,line,230.0,230-344 kV,6,,23,4.01
1346765058,line,230.0,230-344 kV,6,,51,9.47
1346765059,line,230.0,230-344 kV,3,,3,0.24
1346765060,line,115.0,115-229 kV,3,,3,0.09
1346765062,line,69.0,69-114 kV,3,,3,0.07
1346765073,line,115.0,115-229 kV,3,,2,0.03
1346765074,line,115.0,115-229 kV,3,,3,0.04
1346765075,line,69.0,69-114 kV,3,,18,1.82
1346765076,line,69.0,69-114 kV,3,,20,2.16
1346765077,line,69.0,69-114 kV,3,,3,0.03
1346765081,line,115.0,115-229 kV,3,,29,4.85
1346765084,line,115.0,115-229 kV,3,,33,5.76
1346765091,line,115.0,115-229 kV,6,,35,5.7
1346765099,line,115.0,115-229 kV,6,,43,6.83
1346765100,line,69.0,69-114 kV,3,,3,0.04
1346765104,line,69.0,69-114 kV,3,,58,9.27
1346874113,line,69.0,69-114 kV,3,,57,8.92
1346874115,line,0,<69 kV,3,,37,4.37
1346874116,line,69.0,69-114 kV,3,,3,0.01
1346874117,line,69.0,69-114 kV,3,,3,0.01
1346874118,line,115.0,115-229 kV,3,,6,0.05
1346874119,line,115.0,115-229 kV,3,,3,0.02
1346874120,line,115.0,115-229 kV,3,,3,0.02
1346874121,line,69.0,69-114 kV,3,,6,0.03
1346874122,line,69.0,69-114 kV,3,,4,0.03
1346874123,line,69.0,69-114 kV,3,,4,0.03
1346874124,line,115.0,115-229 kV,3,,4,0.02
1346874125,line,115.0,115-229 kV,3,,4,0.02
1346874126,line,69.0,69-114 kV,3,,4,0.03
1346874127,line,69.0,69-114 kV,3,,3,0.05
1346874133,line,230.0,230-344 kV,3,,3,0.06
1346874134,line,230.0,230-344 kV,3,,5,0.64
1346874136,line,69.0,69-114 kV,3,,46,8.22
1346874138,line,69.0,69-114 kV,3,,57,10.45
1346874140,line,69.0,69-114 kV,3,,12,1.51
1346874141,line,230.0,230-344 kV,3,,2,0.06
1346874142,line,230.0,230-344 kV,3,,2,0.03
1346874143,line,230.0,230-344 kV,3,,2,0.03
1346874144,line,230.0,230-344 kV,3,,7,0.05
1346874145,line,230.0,230-344 kV,3,,7,0.05
1346874146,line,230.0,230-344 kV,3,,5,0.04
1346874147,line,230.0,230-344 kV,3,,6,0.05
1346874148,line,230.0,230-344 kV,3,,5,0.04
1346874149,line,230.0,230-344 kV,3,,5,0.04
1346874150,line,230.0,230-344 kV,3,,7,0.04
1346874151,line,230.0,230-344 kV,3,,9,0.05
1346874152,line,230.0,230-344 kV,3,,6,0.06
1346874153,line,230.0,230-344 kV,3,,7,0.04
1346874154,line,230.0,230-344 kV,3,,6,0.06
1346988661,line,69.0,69-114 kV,3,,27,3.87
1346988664,line,69.0,69-114 kV,3,,13,1.31
1346988671,line,69.0,69-114 kV,3,,58,8.71
1346988672,line,69.0,69-114 kV,3,,23,15.35
1346988688,line,69.0,69-114 kV,3,,30,3.93
1347933397,line,0,<69 kV,,,4,0.1
1348776121,minor_line,0,<69 kV,,,3,0.05
1350433614,minor_line,0,<69 kV,,,15,1.06
1350589831,line,138.0,115-229 kV,3,,24,3.59
1350589832,line,138.0,115-229 kV,3,,2,0.12
1350604737,line,138.0,115-229 kV,3,,3,0.13
1350604738,line,138.0,115-229 kV,3,,3,0.12
1350604739,line,138.0,115-229 kV,3,,3,0.25
1350604740,line,138.0,115-229 kV,3,,3,0.39
1350604741,line,138.0,115-229 kV,3,,3,0.26
1350604742,line,138.0,115-229 kV,3,,3,0.13
1350604743,line,138.0,115-229 kV,6,,2,0.07
1350604744,line,138.0,115-229 kV,3,,25,3.7
1350604745,line,138.0,115-229 kV,3,,3,0.31
1350604746,line,138.0,115-229 kV,3,,3,0.31
1350604747,line,138.0,115-229 kV,3,,3,0.29
1350734967,line,138.0,115-229 kV,3,,6,0.7
1350734968,line,138.0,115-229 kV,3,,7,0.73
1350767233,line,138.0,115-229 kV,6,,7,0.95
1350767235,line,138.0,115-229 kV,3,,4,0.22
1350767236,line,138.0,115-229 kV,3,,4,0.17
1350767237,line,138.0,115-229 kV,3,,4,0.22
1350767238,line,138.0,115-229 kV,3,,4,0.17
1351044274,minor_line,0,<69 kV,,,33,2.03
1351118520,minor_line,0,<69 kV,,,14,0.66
1352359646,minor_line,0,<69 kV,,,18,1.39
1352381637,minor_line,0,<69 kV,,,21,0.48
1352381644,minor_line,0,<69 kV,,,55,3.95
1352381656,minor_line,0,<69 kV,,,19,1.28
1352381657,line,0,<69 kV,,,4,0.03
1352381662,minor_line,0,<69 kV,,,7,0.35
1352381670,line,0,<69 kV,,,2,0.01
1352381671,minor_line,0,<69 kV,,,15,0.62
1352381672,minor_line,0,<69 kV,,,4,0.12
1352381690,line,0,<69 kV,,,3,0.03
1352440817,line,0,<69 kV,,,11,0.9
1352440820,line,0,<69 kV,,,7,0.53
1352443067,minor_line,0,<69 kV,,,99,8.76
1352771711,minor_line,0,<69 kV,,,51,2.62
1352771716,minor_line,0,<69 kV,,,4,0.06
1352771721,minor_line,0,<69 kV,,,3,0.07
1352771722,minor_line,0,<69 kV,,,6,0.18
1352771723,minor_line,0,<69 kV,,,8,0.41
1352771731,minor_line,0,<69 kV,,,8,0.38
1352771732,minor_line,0,<69 kV,,,5,0.18
1352771749,minor_line,0,<69 kV,,,18,1.33
1352771750,minor_line,0,<69 kV,,,6,0.17
1352771751,minor_line,0,<69 kV,,,2,0.01
1352771752,minor_line,0,<69 kV,,,2,0.01
1352893041,minor_line,0,<69 kV,,,3,0.04
1352893042,minor_line,0,<69 kV,,,10,0.29
1352893043,minor_line,0,<69 kV,,,3,0.04
1352893044,minor_line,0,<69 kV,,,4,0.05
1352893045,minor_line,0,<69 kV,,,2,0.02
1352893050,minor_line,0,<69 kV,,,12,0.49
1352893051,minor_line,0,<69 kV,,,4,0.06
1352893053,minor_line,0,<69 kV,,,15,0.79
1352893059,minor_line,0,<69 kV,,,8,0.3
1352893060,minor_line,0,<69 kV,,,25,1.47
1352893061,minor_line,0,<69 kV,,,6,0.22
1352893062,minor_line,0,<69 kV,,,11,0.47
1352893063,minor_line,0,<69 kV,,,4,0.08
1352893064,minor_line,0,<69 kV,,,5,0.21
1352893066,minor_line,0,<69 kV,,,32,2.02
1352893067,minor_line,0,<69 kV,,,5,0.11
1352981848,minor_line,0,<69 kV,,,30,1.38
1352981849,minor_line,0,<69 kV,,,3,0.07
1352981850,minor_line,0,<69 kV,,,6,0.29
1352981851,minor_line,0,<69 kV,,,29,1.79
1352981852,minor_line,0,<69 kV,,,17,1.29
1352981853,minor_line,0,<69 kV,,,92,5.8
1352981855,minor_line,0,<69 kV,,,16,1.23
1352981881,minor_line,0,<69 kV,,,73,5.13
1352981882,minor_line,0,<69 kV,,,25,1.09
1352981883,minor_line,0,<69 kV,,,4,0.15
1352981884,line,0,<69 kV,,,4,0.19
1353042811,line,0,<69 kV,,,6,0.3
1353042823,line,0,<69 kV,,,33,4.91
1353042828,line,0,<69 kV,,,2,0.05
1353042829,line,0,<69 kV,,,2,0.05
1353050007,minor_line,0,<69 kV,,,8,0.47
1353050009,line,0,<69 kV,,,7,0.39
1353050011,minor_line,0,<69 kV,,,3,0.18
1353061140,minor_line,0,<69 kV,,,9,0.53
1353061160,minor_line,0,<69 kV,,,83,4.88
1353061174,minor_line,0,<69 kV,,,6,0.15
1353061178,minor_line,0,<69 kV,,,18,0.88
1353061179,minor_line,0,<69 kV,,,7,0.25
1353061180,minor_line,0,<69 kV,,,14,0.77
1353226545,minor_line,0,<69 kV,,,26,1.4
1353226546,minor_line,0,<69 kV,,,5,0.22
1353226547,minor_line,0,<69 kV,,,11,0.56
1353226548,minor_line,0,<69 kV,,,7,0.34
1353226549,minor_line,0,<69 kV,,,3,0.13
1353226550,minor_line,0,<69 kV,,,8,0.3
1353256962,minor_line,0,<69 kV,,,11,0.39
1353256965,minor_line,0,<69 kV,,,30,1.68
1353256968,minor_line,0,<69 kV,,,4,0.07
1353256972,minor_line,0,<69 kV,,,53,2.67
1353256973,minor_line,0,<69 kV,,,10,0.28
1353256974,minor_line,0,<69 kV,,,7,0.06
1353256975,minor_line,0,<69 kV,,,8,0.18
1353256976,minor_line,0,<69 kV,,,3,0.03
1353256977,minor_line,0,<69 kV,,,3,0.04
1353307050,minor_line,0,<69 kV,,,26,1.21
1353322049,minor_line,0,<69 kV,,,4,0.16
1353322063,minor_line,0,<69 kV,,,38,1.42
1353322064,minor_line,0,<69 kV,,,2,0.02
1353322065,minor_line,0,<69 kV,,,3,0.02
1353322072,minor_line,0,<69 kV,,,27,1.08
1353322073,minor_line,0,<69 kV,,,2,0.03
1353322076,minor_line,0,<69 kV,,,19,0.86
1353322077,minor_line,0,<69 kV,,,3,0.02
1353435861,minor_line,0,<69 kV,,,20,1.59
1353435862,minor_line,0,<69 kV,,,16,0.82
1353435863,minor_line,0,<69 kV,,,5,0.3
1353435864,minor_line,0,<69 kV,,,4,0.12
1353539913,minor_line,0,<69 kV,,,3,0.05
1353554403,minor_line,0,<69 kV,,,7,0.21
1353554406,minor_line,0,<69 kV,,,70,4.17
1353554408,minor_line,0,<69 kV,,,31,1.89
1353554409,minor_line,0,<69 kV,,,3,0.1
1353554410,minor_line,0,<69 kV,,,12,0.38
1353554411,minor_line,0,<69 kV,,,17,0.57
1353554412,minor_line,0,<69 kV,,,3,0.03
1353628229,minor_line,0,<69 kV,,,20,1.23
1353628230,minor_line,0,<69 kV,,,8,0.15
1353628231,minor_line,0,<69 kV,,,7,0.29
1353628232,minor_line,0,<69 kV,,,3,0.15
1353628238,minor_line,0,<69 kV,,,9,0.19
1353628240,minor_line,0,<69 kV,,,19,0.95
1353685426,minor_line,0,<69 kV,,,10,0.54
1353685428,minor_line,0,<69 kV,,,8,0.38
1353714496,minor_line,0,<69 kV,,,58,3.86
1353792231,minor_line,0,<69 kV,,,21,1.22
1354162449,minor_line,0,<69 kV,,,23,1.97
1354162450,minor_line,0,<69 kV,,,2,0.01
1354162451,minor_line,0,<69 kV,,,3,0.08
1354162452,minor_line,0,<69 kV,,,2,0.02
1354206529,minor_line,0,<69 kV,,,8,0.17
1354206532,minor_line,0,<69 kV,,,4,0.15
1354206548,minor_line,0,<69 kV,,,87,6.93
1354206554,minor_line,0,<69 kV,,,5,0.05
1354206557,minor_line,0,<69 kV,,,33,2.13
1354206558,minor_line,0,<69 kV,,,2,0.03
1354206559,minor_line,0,<69 kV,,,13,0.54
1354206561,minor_line,0,<69 kV,,,2,0.03
1354206565,minor_line,0,<69 kV,,,19,0.97
1354206566,minor_line,0,<69 kV,,,35,2.55
1354228581,minor_line,0,<69 kV,,,16,1.3
1354474311,minor_line,0,<69 kV,,,5,0.31
1354474312,minor_line,0,<69 kV,,,3,0.02
1354474318,minor_line,0,<69 kV,,,14,0.33
1354474319,minor_line,0,<69 kV,,,21,0.92
1354474325,minor_line,0,<69 kV,,,12,0.43
1354474328,minor_line,0,<69 kV,,,3,0.12
1354474331,minor_line,0,<69 kV,,,13,0.45
1354474338,minor_line,0,<69 kV,,,9,0.3
1354474339,minor_line,0,<69 kV,,,22,1.54
1354474340,minor_line,0,<69 kV,,,12,0.67
1354534813,minor_line,0,<69 kV,,,10,0.79
1354534814,minor_line,0,<69 kV,,,4,0.16
1354534815,minor_line,0,<69 kV,,,16,1.17
1354821825,minor_line,0,<69 kV,,,7,0.34
1354821827,minor_line,0,<69 kV,,,5,0.23
1354821829,minor_line,0,<69 kV,,,4,0.1
1354821849,minor_line,0,<69 kV,,,5,0.06
1354821850,minor_line,0,<69 kV,,,15,1.0
1355049293,minor_line,0,<69 kV,,,3,0.1
1355282870,minor_line,0,<69 kV,,,7,0.22
1355563255,minor_line,0,<69 kV,,,7,0.3
1355588896,minor_line,0,<69 kV,,,32,2.18
1355988168,minor_line,0,<69 kV,,,2,0.01
1355988169,minor_line,0,<69 kV,,,2,0.01
1355988176,minor_line,0,<69 kV,,,38,3.35
1355988177,minor_line,0,<69 kV,,,26,1.53
1355988180,minor_line,0,<69 kV,,,26,1.76
1355991208,minor_line,0,<69 kV,,,4,0.2
1356247115,minor_line,0,<69 kV,,,30,1.73
1356247120,minor_line,0,<69 kV,,,20,1.19
1356247122,minor_line,0,<69 kV,,,2,0.04
1356247123,minor_line,0,<69 kV,,,3,0.04
1356247128,minor_line,0,<69 kV,,,14,0.8
1356247130,minor_line,0,<69 kV,,,20,1.6
1356247132,minor_line,0,<69 kV,,,11,0.63
1356247134,minor_line,0,<69 kV,,,16,0.91
1356247135,minor_line,0,<69 kV,,,3,0.03
1356247136,minor_line,0,<69 kV,,,9,0.44
1356247137,minor_line,0,<69 kV,,,109,6.32
1356344256,minor_line,0,<69 kV,,,5,0.17
1356344262,minor_line,0,<69 kV,,,32,2.64
1356344266,minor_line,0,<69 kV,,,13,1.1
1356607311,minor_line,0,<69 kV,,,3,0.22
1356804743,minor_line,0,<69 kV,,,30,2.32
1356846108,minor_line,0,<69 kV,,,4,0.22
1357060522,minor_line,0,<69 kV,,,2,0.03
1357060523,minor_line,0,<69 kV,,,10,0.36
1357060524,minor_line,0,<69 kV,,,32,1.36
1357060525,minor_line,0,<69 kV,,,10,0.35
1357060526,minor_line,0,<69 kV,,,7,0.17
1357060527,minor_line,0,<69 kV,,,4,0.09
1357060528,minor_line,0,<69 kV,,,2,0.03
1357060529,minor_line,0,<69 kV,,,41,1.91
1357060530,minor_line,0,<69 kV,,,9,0.11
1357060533,minor_line,0,<69 kV,,,4,0.1
1357060571,minor_line,0,<69 kV,,,5,0.19
1357101908,minor_line,0,<69 kV,,,9,0.34
1357101919,minor_line,0,<69 kV,,,30,1.07
1357101920,minor_line,0,<69 kV,,,11,0.79
1357101921,minor_line,0,<69 kV,,,20,1.26
1357101922,minor_line,0,<69 kV,,,27,1.64
1357653688,minor_line,0,<69 kV,,,10,0.31
1358104218,minor_line,0,<69 kV,,,25,1.56
1358149473,minor_line,0,<69 kV,,,14,1.37
1358211729,minor_line,0,<69 kV,,,97,7.99
1358211730,minor_line,0,<69 kV,,,34,2.34
1358211731,minor_line,0,<69 kV,,,19,1.21
1358211733,minor_line,0,<69 kV,,,21,1.59
1358211734,minor_line,0,<69 kV,,,6,0.32
1358211739,minor_line,0,<69 kV,,,55,3.53
1358211740,minor_line,0,<69 kV,,,51,3.01
1358211744,minor_line,0,<69 kV,,,4,0.13
1358211745,minor_line,0,<69 kV,,,3,0.16
1358211753,minor_line,0,<69 kV,,,2,0.01
1358211754,minor_line,0,<69 kV,,,17,1.4
1358211756,minor_line,0,<69 kV,,,24,2.14
1358254240,minor_line,0,<69 kV,,,3,0.05
1358254243,minor_line,0,<69 kV,,,17,1.17
1358254244,minor_line,0,<69 kV,,,5,0.19
1358254245,minor_line,0,<69 kV,,,22,1.17
1358254246,minor_line,0,<69 kV,,,4,0.06
1358254247,minor_line,0,<69 kV,,,4,0.2
1358331092,minor_line,0,<69 kV,,,4,0.22
1358388239,minor_line,0,<69 kV,,,14,1.09
1358388240,minor_line,0,<69 kV,,,2,0.03
1358566531,minor_line,0,<69 kV,,,3,0.05
1358566539,minor_line,0,<69 kV,,,49,2.15
1358566540,minor_line,0,<69 kV,,,13,0.85
1358566542,minor_line,0,<69 kV,,,20,1.08
1358566543,minor_line,0,<69 kV,,,3,0.06
1358566544,minor_line,0,<69 kV,,,6,0.25
1358566545,minor_line,0,<69 kV,,,3,0.07
1358892226,line,69.0,69-114 kV,,,40,6.64
1358892259,minor_line,0,<69 kV,,,84,4.71
1358892260,minor_line,0,<69 kV,,,95,7.01
1358892261,minor_line,0,<69 kV,,,6,0.1
1358892262,minor_line,0,<69 kV,,,5,0.09
1358892263,minor_line,0,<69 kV,,,5,0.11
1358892264,minor_line,0,<69 kV,,,32,1.53
1358892265,minor_line,0,<69 kV,,,3,0.15
1358892266,minor_line,0,<69 kV,,,40,2.42
1358892267,minor_line,0,<69 kV,,,11,0.33
1358892268,minor_line,0,<69 kV,,,22,0.92
1358894065,minor_line,0,<69 kV,,,100,6.19
1358894073,minor_line,0,<69 kV,,,8,0.21
1358894076,minor_line,0,<69 kV,,,9,0.17
1358970745,minor_line,0,<69 kV,,,9,0.43
1358970746,minor_line,0,<69 kV,,,13,0.5
1359151683,minor_line,0,<69 kV,,,28,0.84
1359151684,minor_line,0,<69 kV,,,7,0.21
1359743979,minor_line,0,<69 kV,,,16,1.37
1360081383,minor_line,0,<69 kV,,,12,0.64
1360081387,minor_line,0,<69 kV,,,7,0.22
1360189908,line,0,<69 kV,,,27,2.72
1360392495,minor_line,0,<69 kV,,,18,1.69
1360392496,minor_line,0,<69 kV,,,6,0.31
1361357790,minor_line,0,<69 kV,,,5,0.25
1361357795,minor_line,0,<69 kV,,,6,0.25
1361357798,minor_line,0,<69 kV,,,10,0.25
1361357799,minor_line,0,<69 kV,,,4,0.13
1361357800,minor_line,0,<69 kV,,,43,3.02
1361357801,minor_line,0,<69 kV,,,15,0.55
1361357802,minor_line,0,<69 kV,,,6,0.18
1361357803,minor_line,0,<69 kV,,,25,1.53
1361357804,minor_line,0,<69 kV,,,8,0.34
1361357805,minor_line,0,<69 kV,,,8,0.19
1361879733,minor_line,0,<69 kV,,,8,0.52
1361879736,minor_line,0,<69 kV,,,9,0.57
1362414148,minor_line,0,<69 kV,,,35,3.35
1362425769,minor_line,0,<69 kV,,,22,1.94
1362528340,minor_line,0,<69 kV,,,85,5.45
1362528341,minor_line,0,<69 kV,,,80,4.35
1362528347,minor_line,0,<69 kV,,,52,3.2
1362528348,minor_line,0,<69 kV,,,21,1.3
1362528350,minor_line,0,<69 kV,,,5,0.12
1362528351,minor_line,0,<69 kV,,,11,0.38
1362532292,line,0,<69 kV,,,17,2.92
1362743446,minor_line,0,<69 kV,,,149,9.01
1362743447,minor_line,0,<69 kV,,,71,5.55
1362743448,minor_line,0,<69 kV,,,4,0.16
1362743449,minor_line,0,<69 kV,,,3,0.03
1362743450,minor_line,0,<69 kV,,,2,0.05
1362784900,minor_line,0,<69 kV,,,29,2.61
1362784901,minor_line,0,<69 kV,,,11,1.39
1362784902,minor_line,0,<69 kV,,,75,5.97
1362788214,minor_line,0,<69 kV,,,36,2.56
1362788215,minor_line,0,<69 kV,,,7,0.23
1362788221,minor_line,0,<69 kV,,,5,0.05
1362788222,minor_line,0,<69 kV,,,60,4.45
1362788223,minor_line,0,<69 kV,,,28,1.95
1362788252,minor_line,0,<69 kV,,,8,0.18
1363185133,minor_line,0,<69 kV,,,8,0.27
1363290422,minor_line,0,<69 kV,,,3,0.06
1363290434,minor_line,0,<69 kV,,,2,0.06
1363290439,minor_line,0,<69 kV,,,2,0.07
1363290440,minor_line,0,<69 kV,,,3,0.19
1363290441,minor_line,0,<69 kV,,,19,1.29
1363290446,minor_line,0,<69 kV,,,15,1.41
1363290450,minor_line,0,<69 kV,,,23,1.4
1363290452,minor_line,0,<69 kV,,,5,0.16
1363290453,minor_line,0,<69 kV,,,6,0.26
1363290454,minor_line,0,<69 kV,,,4,0.07
1363290455,minor_line,0,<69 kV,,,21,1.53
1363290456,minor_line,0,<69 kV,,,25,2.14
1363290457,minor_line,0,<69 kV,,,75,4.59
1363290458,minor_line,0,<69 kV,,,2,0.03
1363290459,minor_line,0,<69 kV,,,3,0.06
1363290466,minor_line,0,<69 kV,,,17,1.4
1363290467,minor_line,0,<69 kV,,,18,0.82
1363290468,minor_line,0,<69 kV,,,17,0.83
1363290469,minor_line,0,<69 kV,,,17,0.81
1363290470,minor_line,0,<69 kV,,,32,1.61
1363290471,minor_line,0,<69 kV,,,11,1.01
1363290472,minor_line,0,<69 kV,,,4,0.29
1363290473,minor_line,0,<69 kV,,,2,0.09
1363290474,minor_line,0,<69 kV,,,3,0.11
1363290475,minor_line,0,<69 kV,,,9,0.35
1363290481,minor_line,0,<69 kV,,,20,1.55
1363290487,minor_line,0,<69 kV,,,4,0.28
1363290488,minor_line,0,<69 kV,,,2,0.01
1363298863,minor_line,0,<69 kV,,,9,0.51
1363508825,minor_line,0,<69 kV,,,14,1.05
1363508828,minor_line,0,<69 kV,,,5,0.4
1363508833,minor_line,0,<69 kV,,,15,0.83
1363508835,minor_line,0,<69 kV,,,8,0.22
1363508836,minor_line,0,<69 kV,,,4,0.04
1363508837,minor_line,0,<69 kV,,,22,1.18
1363508838,minor_line,0,<69 kV,,,4,0.14
1363508843,minor_line,0,<69 kV,,,11,0.77
1363508846,minor_line,0,<69 kV,,,25,1.61
1363508847,minor_line,0,<69 kV,,,3,0.01
1363508848,minor_line,0,<69 kV,,,12,0.73
1363508849,minor_line,0,<69 kV,,,16,1.0
1363508852,minor_line,0,<69 kV,,,28,1.91
1363673235,minor_line,0,<69 kV,,,31,2.72
1363687520,minor_line,0,<69 kV,,,12,0.83
1363687524,minor_line,0,<69 kV,,,2,0.07
1363687525,minor_line,0,<69 kV,,,3,0.19
1363687535,minor_line,0,<69 kV,,,3,0.02
1363868525,minor_line,0,<69 kV,,,6,0.53
1363868527,minor_line,0,<69 kV,,,2,0.03
1363945692,minor_line,0,<69 kV,,,26,2.13
1363945693,minor_line,0,<69 kV,,,7,0.44
1364064370,minor_line,0,<69 kV,,,52,3.29
1364064371,minor_line,0,<69 kV,,,28,1.6
1364064372,minor_line,0,<69 kV,,,42,2.95
1364064373,minor_line,0,<69 kV,,,83,5.02
1364064374,minor_line,0,<69 kV,,,27,1.93
1364077157,minor_line,0,<69 kV,,,26,2.04
1364077158,minor_line,0,<69 kV,,,3,0.08
1364077160,minor_line,0,<69 kV,,,41,2.31
1364077161,minor_line,0,<69 kV,,,16,1.06
1364077162,minor_line,0,<69 kV,,,5,0.21
1364077163,minor_line,0,<69 kV,,,5,0.31
1364077164,minor_line,0,<69 kV,,,30,2.17
1364077165,minor_line,0,<69 kV,,,5,0.07
1364207770,minor_line,0,<69 kV,,,7,0.24
1364207885,minor_line,0,<69 kV,,,35,2.69
1364218690,minor_line,0,<69 kV,,,6,0.08
1364218691,minor_line,0,<69 kV,,,4,0.05
1364218692,minor_line,0,<69 kV,,,4,0.18
1364225971,minor_line,0,<69 kV,,,7,0.2
1364225972,minor_line,0,<69 kV,,,32,2.62
1364225973,minor_line,0,<69 kV,,,43,3.0
1364225974,minor_line,0,<69 kV,,,3,0.03
1364225975,minor_line,0,<69 kV,,,6,0.07
1364225980,minor_line,0,<69 kV,,,7,0.25
1364225982,minor_line,0,<69 kV,,,14,1.33
1364678796,minor_line,0,<69 kV,,,25,1.79
1364678803,minor_line,0,<69 kV,,,25,1.5
1364678822,minor_line,0,<69 kV,,,11,0.74
1364678823,minor_line,0,<69 kV,,,5,0.18
1364723123,minor_line,0,<69 kV,,,10,0.63
1364723137,minor_line,0,<69 kV,,,7,0.39
1364723138,minor_line,0,<69 kV,,,32,1.52
1364723139,minor_line,0,<69 kV,,,2,0.02
1364723140,minor_line,0,<69 kV,,,2,0.02
1364723141,minor_line,0,<69 kV,,,20,1.34
1364723146,minor_line,0,<69 kV,,,2,0.04
1364723147,minor_line,0,<69 kV,,,14,0.94
1364723148,minor_line,0,<69 kV,,,7,0.15
1364723149,minor_line,0,<69 kV,,,43,2.54
1364723150,minor_line,0,<69 kV,,,17,1.05
1364723151,minor_line,0,<69 kV,,,5,0.08
1364723152,minor_line,0,<69 kV,,,7,0.28
1364723153,minor_line,0,<69 kV,,,9,0.51
1364723154,minor_line,0,<69 kV,,,9,0.46
1364723155,minor_line,0,<69 kV,,,2,0.02
1364723158,minor_line,0,<69 kV,,,71,6.32
1364723159,minor_line,0,<69 kV,,,55,4.05
1364723160,minor_line,0,<69 kV,,,57,3.18
1364723161,minor_line,0,<69 kV,,,6,0.2
1364729711,minor_line,0,<69 kV,,,37,2.59
1364729722,minor_line,0,<69 kV,,,3,0.1
1364729724,minor_line,0,<69 kV,,,6,0.22
1364729725,minor_line,0,<69 kV,,,17,0.77
1364729726,minor_line,0,<69 kV,,,2,0.02
1364729744,minor_line,0,<69 kV,,,20,0.97
1364729745,minor_line,0,<69 kV,,,21,1.16
1364729746,minor_line,0,<69 kV,,,6,0.22
1364729747,minor_line,0,<69 kV,,,4,0.1
1364729748,minor_line,0,<69 kV,,,4,0.16
1364729749,minor_line,0,<69 kV,,,3,0.1
1364729750,minor_line,0,<69 kV,,,5,0.13
1364729752,minor_line,0,<69 kV,,,12,0.73
1364729753,minor_line,0,<69 kV,,,17,0.45
1364729754,minor_line,0,<69 kV,,,27,1.39
1364729755,minor_line,0,<69 kV,,,29,1.43
1364902425,minor_line,0,<69 kV,,,11,0.45
1364902426,minor_line,0,<69 kV,,,6,0.24
1364902427,minor_line,0,<69 kV,,,8,0.36
1364902428,minor_line,0,<69 kV,,,4,0.12
1364902429,minor_line,0,<69 kV,,,9,0.4
1364902430,minor_line,0,<69 kV,,,7,0.43
1364902431,minor_line,0,<69 kV,,,4,0.13
1364960432,minor_line,0,<69 kV,,,8,0.23
1364960433,minor_line,0,<69 kV,,,16,0.88
1364960434,minor_line,0,<69 kV,,,82,6.55
1364960438,minor_line,0,<69 kV,,,4,0.17
1364960439,minor_line,0,<69 kV,,,47,4.01
1364960440,line,0,<69 kV,,,67,8.26
1364966354,minor_line,0,<69 kV,,,27,1.93
1364966355,minor_line,0,<69 kV,,,11,0.92
1365464735,minor_line,0,<69 kV,,,5,0.18
1365464736,minor_line,0,<69 kV,,,26,2.02
1365464737,minor_line,0,<69 kV,,,2,0.07
1365468616,minor_line,0,<69 kV,,,55,4.01
1365468617,minor_line,0,<69 kV,,,27,1.69
1365471926,minor_line,0,<69 kV,,,39,3.32
1365471927,minor_line,0,<69 kV,,,5,0.38
1365471928,minor_line,0,<69 kV,,,2,0.01
1365471929,minor_line,0,<69 kV,,,8,0.25
1365471930,minor_line,0,<69 kV,,,3,0.09
1365508389,minor_line,0,<69 kV,,,43,3.25
1365508390,minor_line,0,<69 kV,,,13,1.1
1365508400,minor_line,0,<69 kV,,,15,1.09
1365508401,minor_line,0,<69 kV,,,10,0.9
1365508408,minor_line,0,<69 kV,,,48,3.67
1365706812,minor_line,0,<69 kV,,,19,2.26
1365717471,minor_line,0,<69 kV,,,12,1.07
1365854250,minor_line,0,<69 kV,,,35,2.95
1365854251,minor_line,0,<69 kV,,,27,2.2
1365854252,minor_line,0,<69 kV,,,7,0.24
1365854253,minor_line,0,<69 kV,,,6,0.29
1365854256,minor_line,0,<69 kV,,,4,0.18
1365854257,minor_line,0,<69 kV,,,48,3.78
1365854258,minor_line,0,<69 kV,,,9,0.38
1365854261,minor_line,0,<69 kV,,,4,0.19
1365854285,minor_line,0,<69 kV,,,102,7.52
1365854288,minor_line,0,<69 kV,,,2,0.03
1365854289,minor_line,0,<69 kV,,,6,0.27
1365854292,minor_line,0,<69 kV,,,4,0.07
1365854293,minor_line,0,<69 kV,,,14,0.98
1365854294,minor_line,0,<69 kV,,,11,0.59
1365854295,minor_line,0,<69 kV,,,7,0.29
1365854296,minor_line,0,<69 kV,,,5,0.14
1365854297,minor_line,0,<69 kV,,,29,2.08
1365883646,minor_line,0,<69 kV,,,38,2.61
1365883647,minor_line,0,<69 kV,,,5,0.23
1365883648,minor_line,0,<69 kV,,,42,2.62
1365883649,minor_line,0,<69 kV,,,4,0.05
1365883654,minor_line,0,<69 kV,,,9,0.6
1365883655,minor_line,0,<69 kV,,,2,0.03
