GEOID,population,lat,lng
48215021405,3277,26.1738031,-98.1798906
48215021406,2412,26.1819527,-98.1760801
48215021407,2778,26.1868175,-98.1975883
48215021408,5958,26.1630107,-98.2007888
48215021409,2787,26.1587234,-98.1823006
48215021500,3355,26.1966561,-98.1806593
48215021600,3852,26.2016008,-98.1804646
48215021703,4752,26.2130618,-98.1914448
48215021704,6584,26.2346583,-98.1879017
48215021705,6235,26.2127089,-98.1718443
48215021706,3680,26.2393123,-98.1682885
48215021707,2459,26.2263615,-98.1719248
48215021803,5328,26.2009773,-98.1466976
48215021804,3881,26.1936346,-98.1538032
48215021807,3687,26.2149927,-98.1560446
48215021808,5133,26.2138096,-98.1397714
48215021809,4331,26.2363808,-98.140836
48215021810,4361,26.2274568,-98.1476471
48215021903,4596,26.1849991,-98.1077736
48215021904,4408,26.1955087,-98.1090896
48215021905,4702,26.2111231,-98.0963247
48215021906,5598,26.2275766,-98.1097476
48215022005,4193,26.1839425,-98.1594319
48215022006,6431,26.1762563,-98.1468923
48215022007,2030,26.1563006,-98.1524762
48215022008,3461,26.1780206,-98.1243547
48215022009,3944,26.1627347,-98.1255527
48215022010,5500,26.1704523,-98.098592
48215022011,3585,26.1475689,-98.1125422
48215022105,3438,26.1645727,-98.0546878
48215022107,4311,26.1787322,-98.0679837
48215022108,1312,26.1753605,-98.0477179
48215022109,3567,26.1896242,-98.0623123
48215022110,3268,26.218381,-98.0470275
48215022111,7243,26.219039,-98.0684213
48215022112,3441,26.128562,-98.0772576
48215022113,3557,26.1617553,-98.0747915
48215022203,4918,26.1603271,-98.0332654
48215022204,6431,26.1257538,-98.0336614
48215022205,4258,26.1809378,-98.0273069
48215022206,2565,26.2164424,-98.0258298
48215022301,6111,26.1522606,-98.0048445
48215022302,5541,26.1318599,-98.0013869
48215022401,4895,26.1718202,-98.0008198
48215022402,6999,26.2038119,-98.0042149
48215022502,5643,26.171434,-97.9718928
48215022503,3626,26.2210297,-97.9756938
48215022504,3144,26.1992593,-97.9752769
48215022600,2037,26.1643777,-97.9866403
48215022703,1942,26.1505088,-97.985713
48215022704,3066,26.1481919,-97.9706377
48215022705,2913,26.1221022,-97.9695971
48215022706,2947,26.1337632,-97.9820511
48215022801,4371,26.0949474,-97.9049691
48215022802,4062,26.0850667,-98.0546077
48215022900,4826,26.1414946,-97.9374376
48215023000,5811,26.1419992,-97.891673
48215023103,7751,26.1928191,-97.9508641
48215023104,4573,26.1890647,-97.928686
48215023105,4598,26.1656658,-97.8901222
48215023106,2954,26.2047339,-97.8825424
48215023516,4657,26.360081,-98.1714262
48215023517,4345,26.4099774,-98.202897
48215023518,8064,26.3245734,-98.2050913
48215023519,2693,26.3312137,-98.2317178
48215023520,3757,26.3082906,-98.0585782
48215023521,5506,26.3122165,-98.0988437
48215023522,4025,26.2932851,-98.2226761
48215023523,7605,26.3647549,-98.0761128
48215023524,6858,26.345872,-98.1130534
48215023525,4390,26.3379207,-98.0550233
48215023526,4333,26.2498948,-98.1118998
48215023527,6425,26.2453425,-98.0663953
48215023528,5636,26.287385,-98.0762376
48215023529,9994,26.2703306,-98.0781796
48215023530,9528,26.4051777,-98.0980925
48215023531,2503,26.2682264,-98.2463242
48215023532,2184,26.2711525,-98.2401086
48215023533,3354,26.2831041,-98.2401852
48215023534,5274,26.3005405,-98.2390019
48215023535,3321,26.2594289,-98.213179
48215023536,3229,26.2748761,-98.2167795
48215023601,3041,26.3066516,-98.1526254
48215023602,6391,26.3169284,-98.1350513
48215023700,4554,26.2943742,-98.1399553
48215023803,10046,26.2585442,-98.1413373
48215023804,4188,26.2681125,-98.1681713
48215023805,3114,26.2833236,-98.1580171
48215023806,6736,26.2809374,-98.1349891
48215023903,4575,26.2952538,-98.1716828
48215023905,6196,26.2865677,-98.1913239
48215023906,9627,26.26065,-98.1892879
48215023907,3911,26.2970134,-98.1835714
48215023908,6833,26.2994483,-98.2004711
48215024001,2940,26.3094896,-98.1690113
48215024002,5933,26.3119273,-98.1850009
48215024003,3867,26.3275165,-98.1659547
48215024004,6151,26.329791,-98.1818429
48215024107,4374,26.2693116,-98.365661
48215024108,6652,26.2811116,-98.3931791
48215024109,8009,26.2689657,-98.3267412
48215024115,6523,26.2689091,-98.2748287
48215024116,4053,26.2478945,-98.2958252
48215024117,2774,26.2710819,-98.3041277
48215024118,4786,26.2712805,-98.3443055
48215024119,5440,26.2553177,-98.3510767
48215024120,3877,26.4171017,-98.2836595
48215024121,4470,26.4090667,-98.3551466
48215024122,4642,26.3423883,-98.3793705
48215024123,3742,26.3339503,-98.3440952
48215024124,3680,26.3034749,-98.3262987
48215024125,3267,26.309033,-98.3471767
48215024126,4982,26.3082221,-98.3607783
48215024127,5079,26.3120104,-98.3905658
48215024128,8033,26.2953169,-98.2916313
48215024129,2705,26.3010301,-98.2730898
48215024130,1808,26.3415206,-98.3088088
48215024131,970,26.3458343,-98.2687027
48215024132,2765,26.3225971,-98.279545
48215024204,4460,26.2016472,-98.4261694
48215024206,4533,26.2616903,-98.5455615
48215024207,2893,26.244808,-98.4130701
48215024208,3933,26.2604919,-98.445458
48215024209,3767,26.2287875,-98.4229496
48215024210,4791,26.2436201,-98.4723558
48215024211,7105,26.304073,-98.4555236
48215024212,6000,26.3929172,-98.440835
48215024301,1602,26.6175624,-98.1948738
48215024302,2381,26.422864,-97.9710985
48215024403,5049,26.300638,-97.9933273
48215024404,4148,26.3329723,-98.0079883
48215024405,4328,26.2692954,-98.0142431
48215024406,4986,26.2498415,-97.9923551
48215024501,4220,26.2594822,-97.9598429
48215024502,3647,26.3232935,-97.9623063
48215024600,7235,26.3109777,-97.9106821
48215980000,0,26.1777278,-98.2394826
48217960100,4236,32.1722528,-97.1648751
48217960200,4674,32.1103635,-97.3736935
48217960400,2080,31.982859,-97.3658915
48217960501,3898,31.8915047,-97.2672913
48217960502,2571,31.9422916,-97.3521396
48217960600,1203,31.9491585,-97.3217419
48217960700,2201,31.9011694,-97.1604561
48217960800,3641,32.0206181,-97.1040421
48217960900,1932,32.0073888,-97.1308182
48217961000,1866,31.9989442,-97.1140437
48217961100,3629,32.0107094,-96.994685
48217961400,3943,31.851512,-96.880397
48219950100,1209,33.7715552,-102.1822653
48219950200,4036,33.6586659,-102.3796457
48219950300,4225,33.5869355,-102.3416971
48219950400,4133,33.5889072,-102.395307
48219950500,4780,33.5657588,-102.3729706
48219950600,1595,33.4659916,-102.1861385
48219950700,1559,33.4445608,-102.4530977
48221160100,4813,32.4577256,-97.7965969
48221160204,3432,32.4291676,-97.6636113
48221160206,5093,32.4327062,-97.7605886
48221160210,6036,32.343805,-97.661862
48221160211,4172,32.4080844,-97.7644593
48221160212,3644,32.3692452,-97.7289002
48221160213,3783,32.430856,-97.6904779
48221160214,4259,32.4238565,-97.7200165
48221160215,3145,32.4873487,-97.8298251
48221160216,3442,32.5241266,-97.8137826
48221160217,4748,32.5233007,-97.7045604
48221160218,4642,32.4595293,-97.7438702
48221160302,4349,32.4758742,-97.9494664
48221160303,6040,32.3356181,-97.8758475
48223950100,3075,33.2829074,-95.4977645
48223950200,4493,33.1083428,-95.7849064
48223950301,2778,33.2030723,-95.6178627
48223950302,4011,33.1062223,-95.5590441
48223950401,3899,33.1216768,-95.6055868
48223950402,3820,33.13862,-95.6198637
48223950500,3066,33.1453422,-95.5755701
48223950600,3829,33.1220751,-95.5804199
48223950700,4810,33.0807724,-95.3904894
48223950800,3006,33.0157617,-95.5912639
48225950101,2318,31.4795976,-95.6017075
48225950102,2370,31.5033158,-95.3128216
48225950200,1315,31.2428694,-95.6416269
48225950300,2884,31.3247037,-95.4594801
48225950400,3006,31.3074972,-95.456634
48225950500,3943,31.3085512,-95.3712626
48225950600,1343,31.367554,-95.1252776
48225950700,4887,31.1033091,-95.5193638
48227950100,2350,32.411417,-101.4996299
48227950200,2130,32.3500086,-101.2469093
48227950300,1683,32.2594978,-101.5001987
48227950400,3276,32.2426539,-101.4932427
48227950500,3058,32.2472007,-101.4713182
48227950600,4190,32.2542788,-101.435816
48227950700,3550,32.244448,-101.4556673
48227950801,4125,32.2142114,-101.4851873
48227950802,6242,32.2075461,-101.521277
48227950900,4256,32.1677431,-101.4516525
48229950300,3202,31.4508678,-105.3775489
48231960100,3130,33.3100983,-95.9453378
48231960200,2480,33.3496399,-96.0579081
48231960300,4602,33.2859146,-96.2087079
48231960400,5104,33.1900457,-96.0936475
48231960500,3981,33.2440445,-95.8857214
48231960600,4229,33.2386233,-95.9058054
48231960700,6091,33.0825024,-95.9346065
48231960800,3785,33.151747,-96.1417824
48231960900,5296,33.1317636,-96.1239084
48231961000,4291,33.1330841,-96.0858691
48231961101,5132,33.0266851,-96.0862377
48231961102,3391,33.0556329,-96.0275588
48231961200,5475,33.106992,-96.085059
48231961300,7047,33.0667214,-96.1509124
48231961401,7127,33.0125884,-96.2314033
48231961402,5323,33.1159762,-96.2594176
48231961501,3180,32.8804409,-96.2276136
48231961502,6242,32.9514398,-96.2322016
48231961503,4398,32.9428217,-96.0958091
48231961600,6841,32.8962939,-96.0554212
48231961700,2811,32.8463158,-96.047179
48233950200,2458,35.8982135,-101.3878157
48233950501,3094,35.6349664,-101.5909202
48233950502,1305,35.7196034,-101.2714656
48233950600,3578,35.6864455,-101.4013863
48233950700,1743,35.6733192,-101.3831776
48233950800,727,35.6659055,-101.405866
48233950900,4221,35.6464995,-101.396248
48233951000,3491,35.6758853,-101.4149465
48235950100,1513,31.3034241,-100.9813037
48237950100,2766,33.2988863,-98.1569667
48237950300,3099,33.2126831,-98.1637272
48237950500,2607,33.0751903,-98.0426511
48239950100,5529,28.8854937,-96.4490351
48239950200,4254,29.0982961,-96.7249452
48239950300,5205,28.8639056,-96.6389034
48241950101,2696,31.0635127,-93.9776802
48241950102,2571,30.9925806,-94.1324035
48241950200,3188,30.930917,-94.0058928
48241950300,3187,30.9038627,-93.9975394
48241950400,4548,30.8813617,-94.0338308
48241950500,4418,30.7019919,-93.9976901
48241950600,2182,30.6592674,-93.8979192
48241950701,3838,30.3218722,-94.0026072
48241950702,3856,30.4983381,-93.9921908
48241950800,2496,30.4353177,-93.968622
48243950100,1996,30.6253574,-104.191873
48245000101,5408,30.1622918,-94.1976497
48245000102,2322,30.1601908,-94.1721225
48245000103,3021,30.151027,-94.1308865
48245000200,5025,30.1340687,-94.1595261
48245000304,6343,30.0713755,-94.1872305
48245000306,3768,30.0864858,-94.1611721
48245000307,4422,30.1184385,-94.1936713
48245000309,2778,30.0864144,-94.2009265
48245000310,5919,30.0830469,-94.1803458
48245000311,3429,30.0985788,-94.1591266
48245000312,4277,30.1035353,-94.179657
48245000313,3529,30.1216906,-94.1599001
48245000314,2910,30.1072904,-94.1581142
48245000400,4819,30.0994518,-94.141268
48245000500,2171,30.108458,-94.1316203
48245000600,5571,30.1170517,-94.1235845
48245000700,2690,30.1158115,-94.0980855
48245000900,1549,30.1023297,-94.1141286
48245001100,2696,30.0905993,-94.1250161
48245001200,2221,30.077662,-94.1231277
48245001301,5472,30.0695565,-94.1467776
48245001302,3331,30.0571226,-94.179185
48245001303,3353,30.0251985,-94.1649681
48245001700,1543,30.0696488,-94.0868309
48245001900,2590,30.0642798,-94.0970802
48245002000,2176,30.063635,-94.1052262
48245002100,2983,30.0622225,-94.1213197
48245002200,2955,30.0380924,-94.124986
48245002300,3435,30.0443113,-94.105857
48245002400,2642,30.0533593,-94.0941049
48245002500,3591,30.0405357,-94.09106
48245002600,4276,30.0388738,-94.0739622
48245005100,835,29.9000079,-93.8944195
48245005400,1363,29.8876629,-93.9232314
48245005500,2594,29.8961645,-93.9156611
48245005600,3159,29.9059196,-93.9056518
48245005900,1188,29.8726253,-93.9525148
48245006100,1055,29.8761511,-93.9405661
48245006300,1300,29.8945458,-93.9320159
48245006400,1843,29.9034097,-93.924184
48245006500,3638,29.9143004,-93.9154622
48245006600,4303,29.9533778,-93.8856381
48245006700,2726,29.9078679,-93.93483
48245006800,1949,29.9158101,-93.9445192
48245006900,4174,29.9123626,-93.998833
48245007002,4855,29.93587,-93.9554331
48245007003,3675,29.9538839,-93.9781196
48245007004,3256,29.944946,-93.9787508
48245007100,3891,29.9115605,-94.0281336
48245010100,2942,29.9147739,-93.8980477
48245010200,2087,29.9211653,-93.924455
48245010300,3188,29.9215352,-93.9362649
48245010400,3247,29.94455,-93.9322123
48245010500,4382,29.9341537,-93.9164628
48245010600,6243,29.9464328,-93.9046029
48245010700,3407,29.9560663,-93.9205056
48245010800,5227,29.989367,-93.9457483
48245010901,3695,29.974181,-93.9721235
48245010902,4853,29.9640374,-93.947066
48245011001,5429,29.9587159,-93.9940534
48245011002,3756,29.9740135,-93.9818065
48245011101,4898,29.968161,-94.0059197
48245011102,2621,29.9814888,-93.9922784
48245011204,5323,29.9721159,-94.030177
48245011205,2396,30.0239837,-94.0369175
48245011303,2855,29.8744297,-94.1720509
48245011304,3779,29.9830222,-94.1500241
48245011401,3808,30.0661047,-94.3335249
48245011402,4369,30.0214879,-94.2659759
48245011500,2487,29.9415957,-94.3722873
48245011600,2100,29.7389011,-94.1242141
48245011700,1793,30.0855995,-94.1031176
48245011800,1624,29.8845452,-93.9346834
48245980000,5,29.9515584,-94.0207035
48245980200,6169,29.985982,-94.050079
48245980300,4824,29.9693657,-94.0832888
48245990000,0,29.6135656,-94.0819645
48247950200,2092,27.334936,-98.6707326
48247950400,2746,27.0532315,-98.7475716
48249950101,3719,27.9544008,-98.1004689
48249950102,4464,27.9724763,-97.8948331
48249950201,3917,27.7965734,-97.9982093
48249950202,3693,27.6040374,-98.1590481
48249950301,2811,27.7343692,-98.0542322
48249950302,2061,27.757954,-98.0562186
48249950303,1946,27.7740216,-98.0481422
48249950400,3469,27.7686148,-98.0762575
48249950500,5670,27.7316747,-98.0916492
48249950600,3759,27.7384352,-98.0713436
48249950700,3382,27.3599123,-98.1458203
48251130100,5661,32.4189861,-97.5498676
48251130205,3701,32.5487729,-97.3354608
48251130210,5949,32.4495084,-97.3377805
48251130211,7138,32.4778083,-97.3310615
48251130212,5888,32.521689,-97.4618843
48251130213,5456,32.4608176,-97.4559116
48251130214,6306,32.4805068,-97.3987732
48251130215,7212,32.5291038,-97.3902668
48251130216,4535,32.5471591,-97.3576721
48251130217,3243,32.5380544,-97.3506101
48251130218,3261,32.543458,-97.3376513
48251130219,2722,32.4874965,-97.2965435
48251130220,5759,32.5310903,-97.3006573
48251130221,3420,32.5196028,-97.3284941
48251130222,3342,32.532394,-97.323783
48251130302,5595,32.3900566,-97.4287592
48251130303,4540,32.3664346,-97.324656
48251130304,5487,32.4022189,-97.3557201
48251130405,6564,32.5287385,-97.2309775
48251130406,6095,32.4940175,-97.244775
48251130411,4766,32.4840951,-97.1706344
48251130412,5690,32.4716314,-97.121339
48251130413,4007,32.3848501,-97.1210975
48251130414,2438,32.3555761,-97.2576778
48251130415,4646,32.4183041,-97.2652406
48251130416,3988,32.4513761,-97.2208596
48251130417,5221,32.3944497,-97.1806988
48251130418,3004,32.5411558,-97.1013462
48251130419,3307,32.5249601,-97.1453784
48251130501,3614,32.31201,-97.1773402
48251130502,4267,32.2591896,-97.2760699
48251130602,2860,32.2508168,-97.5251298
48251130603,4235,32.2818731,-97.3509889
48251130604,3353,32.2201683,-97.4670791
48251130700,4615,32.3587783,-97.4036242
48251130800,4614,32.3658084,-97.3900698
48251130900,3122,32.3623858,-97.3741634
48251131000,4915,32.3307588,-97.3998227
48251131100,5391,32.3439099,-97.4026571
48253020101,1499,32.5690339,-99.7093182
48253020102,4822,32.5487573,-99.6251588
48253020200,2708,32.751904,-99.8938217
48253020300,2123,32.841051,-100.0707215
48253020400,3250,32.905538,-99.7880548
48253020500,5261,32.7000063,-99.881746
48255970100,1909,29.0196738,-97.8908383
48255970200,4832,28.8454832,-97.9609816
48255970301,2971,28.7572893,-97.8156837
48255970302,3678,28.810471,-97.8903751
48255970400,1320,28.8780414,-97.6985999
48257050204,9513,32.750194,-96.3936861
48257050207,8412,32.8019532,-96.4805358
48257050208,4034,32.7600315,-96.500077
48257050209,10849,32.7681314,-96.4379733
48257050210,2246,32.789169,-96.4370896
48257050211,9427,32.6721605,-96.4557617
48257050212,5166,32.7016529,-96.3976648
48257050213,6733,32.7246461,-96.4229509
48257050214,2839,32.7426404,-96.4623792
48257050215,7163,32.6923619,-96.4851299
48257050300,4259,32.7477676,-96.311757
48257050401,3267,32.7430666,-96.2546127
48257050402,4496,32.7717339,-96.2791623
48257050500,5524,32.7232192,-96.2916586
48257050601,3895,32.8071043,-96.2533895
48257050602,4629,32.7368722,-96.1442759
48257050701,5571,32.6447786,-96.3400143
48257050703,3116,32.5591152,-96.1595732
48257050704,6300,32.6403494,-96.1703456
48257050801,4421,32.5809271,-96.3926435
48257050802,7372,32.5546916,-96.4622484
48257051000,1565,32.6007095,-96.2983642
48257051100,5138,32.5754084,-96.3058284
48257051201,3817,32.4817043,-96.2026436
48257051202,5890,32.4689949,-96.3537943
48257051301,6469,32.4136672,-96.1657746
48257051302,3199,32.3917126,-96.3300516
48259970101,1862,29.9382319,-98.8423753
48259970102,4754,30.0236042,-98.6802959
48259970301,5970,29.8881008,-98.7593045
48259970302,4809,29.8179849,-98.8403611
48259970403,5407,29.8687963,-98.5991278
48259970404,4358,29.876714,-98.7022673
48259970405,2494,29.7476477,-98.7211363
48259970406,8666,29.7827338,-98.6445131
48259970500,5959,29.7895613,-98.7261095
48261950100,350,26.8956159,-97.6895042
48261990000,0,26.939361,-97.3235673
48263950100,753,33.1847797,-100.7697199
48265960101,2564,30.1163999,-99.1355218
48265960102,3337,30.079793,-99.0118861
48265960200,3757,30.0737993,-99.1681284
48265960301,3582,29.9944831,-99.4515773
48265960303,4017,30.0839034,-99.2255949
