plant_code,lat,lon,state,grid_voltage_kv,grid_voltage_2_kv,grid_voltage_3_kv,nerc_region,balancing_authority
59663,36.366944,-78.626111,NC,23.0,,,SERC,CPLE
59664,36.748611,-91.868611,MO,69.0,,,SERC,SWPP
59665,34.838297,-79.943889,NC,115.0,,,SERC,DUK
59666,34.801933,-79.332447,NC,115.0,,,SERC,CPLE
59667,34.711628,-79.30235,NC,22.86,,,SERC,DUK
59669,35.213697,-77.712408,NC,230.0,,,SERC,CPLE
59670,35.259825,-81.419019,NC,12.47,,,SERC,DUK
59671,34.918194,-78.94355,NC,115.0,,,SERC,CPLE
59675,34.85735,-79.10391,NC,22.86,,,SERC,DUK
59676,34.69648,-79.21681,NC,22.86,,,SERC,DUK
59677,35.041048,-78.329675,NC,22.86,,,SERC,DUK
59678,34.623309,-78.005377,NC,230.0,,,SERC,CPLE
59682,43.626389,-72.975556,VT,13.8,,,NPCC,ISNE
59683,41.148019,-80.883753,OH,4.17,,,RFC,PJM
59684,48.533,-102.933,ND,115.0,,,MRO,SWPP
59685,38.548333,-77.776389,VA,34.5,,,SERC,PJM
59686,27.203,-82.387,FL,13.0,,,SERC,FPL
59687,37.05758,-120.653625,CA,12.0,,,WECC,CISO
59688,35.674,-78.854,NC,25.0,,,SERC,CPLE
59689,30.515448,-86.518407,FL,115.0,,,SERC,SOCO
59690,30.430766,-86.895204,FL,115.0,,,SERC,SOCO
59691,30.470351,-87.335193,FL,230.0,,,SERC,SOCO
59692,41.79413,-71.38919,RI,12.47,,,NPCC,ISNE
59693,36.89155,-75.4916,VA,34.5,,,SERC,PJM
59694,34.791163,-78.012122,NC,23.0,,,SERC,DUK
59695,43.129,-115.752,ID,69.0,,,WECC,IPCO
59701,41.400008,-72.085993,CT,13.8,,,NPCC,ISNE
59702,38.960519,-112.36327,UT,46.0,,,WECC,PACE
59703,38.129759,-122.568158,CA,12.47,,,WECC,CISO
59704,44.183526,-123.200454,OR,12.5,115.0,,WECC,BPAT
59705,42.812811,-78.845313,NY,155.0,,,NPCC,NYIS
59706,36.372546,-78.598507,NC,12.5,,,SERC,DUK
59708,36.08113,-78.35384,NC,23.0,,,SERC,CPLE
59709,44.88,-93.21,MN,13.8,,,MRO,MISO
59710,34.343875,-85.866103,AL,15.0,,,SERC,TVA
59711,35.511903,-78.433794,NC,22.86,,,SERC,CPLE
59712,26.125979,-97.377599,TX,138.0,,,TRE,ERCO
59713,40.824736,-96.820315,NE,12.47,,,MRO,SWPP
59714,38.634995,-90.245549,MO,480.0,,,SERC,MISO
59715,39.736708,-75.511747,DE,11.85,,,RFC,PJM
59717,42.297949,-71.436065,MA,13.8,,,NPCC,ISNE
59719,44.321972,-73.197608,VT,687.0,,,NPCC,ISNE
59722,33.1125,-116.0139,CA,92.0,,,WECC,IID
59723,33.1101,-116.0059,CA,92.0,,,WECC,IID
59724,42.175083,-70.728467,MA,13.8,,,NPCC,ISNE
59725,41.639061,-70.873372,MA,13.8,,,NPCC,ISNE
59726,37.092977,-95.585154,KS,138.0,69.0,12.47,MRO,SWPP
59727,33.489767,-80.870272,SC,8.32,,,SERC,SCEG
59728,33.440183,-80.8417,SC,24.94,,,SERC,SCEG
59729,39.76,-92.46,MO,12.47,,,SERC,SWPP
59730,34.613602,-117.93439,CA,12.0,,,WECC,CISO
59731,42.521217,-72.067328,MA,13.8,,,NPCC,ISNE
59732,33.628222,-99.411169,TX,345.0,,,TRE,ERCO
59733,33.645964,-99.532944,TX,345.0,,,TRE,ERCO
59734,34.432267,-101.237233,TX,345.0,,,TRE,ERCO
59735,41.916558,-91.650897,IA,12.4,,,MRO,MISO
59736,42.859103,-100.592439,NE,12.5,,,MRO,SWPP
59737,36.552186,-120.352481,CA,12.0,,,WECC,CISO
59738,36.723806,-120.432139,CA,12.47,,,WECC,CISO
59739,34.780192,-118.19333,CA,12.0,,,WECC,CISO
59740,35.022903,-118.282694,CA,66.0,,,WECC,CISO
59741,44.725418,-72.184044,VT,12.47,,,NPCC,ISNE
59742,39.415027,-107.157188,CO,24.9,,,WECC,PSCO
59743,39.296749,-76.957413,MD,13.2,,,RFC,PJM
59744,27.988523,-82.047295,FL,1.0,,,SERC,TEC
59745,42.606184,-71.177223,MA,13.2,,,NPCC,ISNE
59746,36.13726,-120.218453,CA,12.47,,,WECC,CISO
59747,36.031616,-114.929399,NV,13.8,,,WECC,NEVP
59748,36.137219,-120.224445,CA,12.5,,,WECC,CISO
59749,38.20257,-75.6764,MD,24.9,,,RFC,PJM
59750,42.177876,-71.454633,MA,13.8,,,NPCC,ISNE
59751,40.825316,-74.09442,NJ,13.2,,,RFC,PJM
59752,42.225492,-71.662651,MA,13.8,,,NPCC,ISNE
59754,27.991144,-82.047303,FL,1.0,,,SERC,TEC
59755,43.280929,-72.59757,VT,12.47,,,NPCC,ISNE
59756,45.114387,-108.663391,MT,230.0,,,WECC,PACE
59757,45.165525,-108.693138,MT,230.0,,,WECC,PACE
59758,45.223629,-108.745184,MT,230.0,,,WECC,PACE
59759,40.00665,-79.041035,PA,23.0,,,RFC,PJM
59760,36.404382,-78.141105,NC,22.86,,,SERC,CPLE
59761,35.776992,-77.880517,NC,12.47,,,SERC,CPLE
59762,34.309261,-78.831433,NC,22.86,,,SERC,CPLE
59763,34.791,-78.9088,NC,12.47,,,SERC,CPLE
59764,41.667928,-83.443664,OH,345.0,,,RFC,PJM
59765,42.4029,-72.1027,MA,15.0,,,NPCC,ISNE
59766,42.362,-72.109,MA,15.0,,,NPCC,ISNE
59767,42.312,-72.949,MA,23.0,,,NPCC,ISNE
59768,42.444,-71.335,MA,15.0,,,NPCC,ISNE
59769,27.965797,-82.532816,FL,13.2,,,SERC,TEC
59770,39.988564,-85.770858,IN,12.47,,,RFC,MISO
59771,43.0146,-88.7992,WI,24.9,,,RFC,MISO
59772,39.040263,-94.571215,MO,13.8,,,MRO,SWPP
59773,40.60441,-81.05918,OH,345.0,,,RFC,PJM
59774,40.765611,-86.879682,IN,12.5,,,RFC,MISO
59775,42.6,-72.2,MA,13.8,,,NPCC,ISNE
59776,40.537,-89.019,IL,12.47,,,SERC,MISO
59777,42.43177,-71.978189,MA,13.8,,,NPCC,ISNE
59778,35.148503,-79.636372,NC,230.0,,,SERC,DUK
59779,32.17356,-110.899734,AZ,13.8,,,WECC,TEPC
59780,41.925352,-70.649029,MA,23.0,,,NPCC,ISNE
59781,42.332831,-71.987633,MA,13.8,,,NPCC,ISNE
59782,36.651,-98.7656,OK,138.0,,,MRO,SWPP
59783,39.693333,-75.543056,DE,12.0,,,RFC,PJM
59784,32.975,-112.6944,AZ,500.0,230.0,,WECC,TEPC
59785,43.45965,-85.9761,MI,46.0,,,RFC,MISO
59786,37.794678,-113.283666,UT,12.47,,,WECC,PACE
59787,37.750268,-113.253724,UT,12.47,,,WECC,PACE
59788,42.015023,-72.511892,CT,0.48,,,NPCC,ISNE
59789,41.84581,-73.619485,NY,0.48,,,NPCC,NYIS
59790,44.573484,-123.31695,OR,0.48,,,WECC,PACW
59791,40.0785,-85.1098,IN,69.0,,,RFC,PJM
59792,42.1424,-89.079,IL,34.5,,,RFC,PJM
59793,58.367635,-134.60802,AK,69.0,,,,
59794,41.870751,-87.678378,IL,15.0,5.0,,RFC,PJM
59795,36.306369,-76.993138,NC,34.5,,,SERC,PJM
59796,36.154227,-77.218502,NC,34.5,,,SERC,PJM
59797,40.652778,-74.117778,NJ,26.4,,,RFC,PJM
59798,33.792694,-118.252407,CA,34.5,,,WECC,LDWP
59799,34.2738,-118.3454,CA,34.5,4.8,,WECC,LDWP
59800,34.088408,-117.245839,CA,12.0,,,WECC,CISO
59801,41.472492,-73.207043,CT,13.8,,,NPCC,ISNE
59802,37.405689,-121.949416,CA,21.0,,,WECC,CISO
59803,37.83286,-122.284003,CA,12.0,,,WECC,CISO
59804,34.093684,-117.551044,CA,12.0,,,WECC,CISO
59805,37.415419,-122.025747,CA,0.48,,,WECC,CISO
59806,32.290724,-100.865736,TX,345.0,,,TRE,ERCO
59807,39.899455,-104.674809,CO,0.48,,,WECC,SWPP
59808,41.524386,-87.509067,IN,15.0,,,RFC,MISO
59809,36.309609,-82.377504,TN,15.0,,,SERC,TVA
59810,44.540115,-87.805587,WI,12.47,,,MRO,MISO
59811,38.591545,-76.87486,MD,12.47,,,RFC,PJM
59812,32.337679,-97.734612,TX,345.0,,,TRE,ERCO
59814,35.78222,-114.975375,NV,230.0,,,WECC,CISO
59815,42.227281,-72.547189,MA,13.2,,,NPCC,ISNE
59816,42.243704,-75.982533,NY,34.5,,,NPCC,NYIS
59817,40.50303,-112.37059,UT,138.0,,,WECC,PACE
59818,35.444235,-80.663641,NC,12.47,,,SERC,DUK
59819,34.9843,-114.5565,AZ,24.9,,,WECC,WALC
59820,42.553732,-72.299718,MA,13.8,,,NPCC,ISNE
59821,42.109272,-72.170507,MA,13.2,,,NPCC,ISNE
59822,42.109143,-72.171188,MA,13.2,,,NPCC,ISNE
59823,39.722966,-86.314473,IN,12.0,,,RFC,MISO
59824,35.458333,-79.181111,NC,12.5,,,SERC,CPLE
59825,36.057,-78.308,NC,22.86,,,SERC,CPLE
59826,36.518,-116.497,NV,138.0,,,WECC,CISO
59827,36.408,-114.908,NV,230.0,,,WECC,NEVP
59828,35.458889,-79.173889,NC,12.5,,,SERC,CPLE
59829,34.802222,-78.009167,NC,12.5,,,SERC,CPLE
59831,35.216,-78.689,NC,22.86,,,SERC,CPLE
59832,35.351436,-77.472283,NC,22.86,,,SERC,CPLE
59833,34.756481,-79.430243,NC,22.86,,,SERC,CPLE
59834,39.737936,-86.237732,IN,12.0,,,RFC,MISO
59835,35.251628,-78.367439,NC,22.9,,,SERC,CPLE
59836,45.872778,-88.070833,WI,69.0,,,RFC,MISO
59837,37.1146,-97.2376,KS,138.0,,,MRO,SWPP
59838,33.901781,-103.34675,NM,345.0,,,MRO,SWPP
59839,42.419036,-72.180652,MA,13.2,,,NPCC,ISNE
59840,35.250031,-117.976847,CA,230.0,,,WECC,LDWP
59841,39.3716,-76.4405,MD,0.48,,,RFC,PJM
59842,38.5158,-76.0192,MD,12.47,,,RFC,PJM
59843,32.883,-82.41,GA,12.47,,,SERC,SEPA
59844,40.350341,-74.59268,NJ,13.2,,,RFC,PJM
59845,37.183,-80.699,VA,25.0,,,SERC,PJM
59846,34.982778,-103.378333,NM,115.0,,,MRO,SWPP
59847,42.067753,-87.993492,IL,12.5,12.5,12.5,RFC,PJM
59848,38.7745,-104.7458,CO,13.2,,,WECC,WACM
59849,39.7876,-104.5859,CO,13.2,,,WECC,PSCO
59850,39.7867,-104.5877,CO,13.2,,,WECC,PSCO
59851,38.168889,-75.6975,MD,138.0,,,RFC,PJM
59852,45.47,-92.91,MN,115.0,,,MRO,MISO
59853,42.19,-86.23,MI,12.47,,,RFC,PJM
59854,41.7,-86.49,IN,12.47,,,RFC,PJM
59855,40.51,-85.64,IN,12.47,,,RFC,PJM
59856,36.443,-76.581,NC,34.5,,,SERC,PJM
59857,36.052801,-77.762458,NC,34.5,,,SERC,PJM
59858,41.800906,-71.559472,RI,12.47,,,NPCC,ISNE
59860,39.132519,-78.187474,VA,12.47,,,RFC,PJM
59861,41.69,-86.12,IN,12.47,,,RFC,PJM
59862,32.352369,-84.968819,GA,34.5,,,SERC,SOCO
59863,33.386625,-82.140117,GA,115.0,,,SERC,SOCO
59864,30.827627,-81.556238,GA,230.0,,,SERC,SOCO
59865,31.90474,-81.595373,GA,115.0,,,SERC,SOCO
59866,42.187176,-72.36558,MA,8.3,,,NPCC,ISNE
59867,28.0479,-82.6853,FL,12.47,,,SERC,FPC
59868,34.819,-118.432,CA,230.0,,,WECC,CISO
59869,36.685,-114.646,NV,230.0,,,WECC,NEVP
59870,36.716,-120.415,CA,115.0,,,WECC,CISO
59871,33.565,-114.753,CA,230.0,,,WECC,CISO
59872,38.55,-121.75,CA,13.0,,,WECC,CISO
59873,42.627147,-71.353369,MA,13.2,,,NPCC,ISNE
59874,32.638034,-83.378924,GA,12.47,,,SERC,SEPA
59875,44.475314,-95.669011,MN,115.0,,,MRO,MISO
59876,31.560729,-84.093261,GA,115.0,,,SERC,SOCO
59877,33.9617,-117.455897,CA,12.47,,,WECC,CISO
59878,35.0199,-118.2879,CA,66.0,,,WECC,CISO
59879,34.862,-118.38,CA,230.0,,,WECC,CISO
59880,40.868294,-73.249281,NY,13.2,,,NPCC,NYIS
59881,40.868294,-73.249281,NY,13.2,,,NPCC,NYIS
59882,42.137218,-71.4447,MA,115.0,,,NPCC,ISNE
59883,38.160264,-113.194847,UT,24.9,,,WECC,PACE
59887,35.456,-77.134,NC,23.0,,,SERC,CPLE
59888,37.4863,-99.9247,KS,345.0,,,MRO,SWPP
59890,43.268206,-120.913617,OR,115.0,,,WECC,BPAT
59891,32.575542,-84.316547,GA,46.0,,,SERC,SOCO
59892,31.126342,-84.397442,GA,25.0,,,SERC,SOCO
59894,32.572875,-84.256778,GA,46.0,,,SERC,SOCO
59896,32.561944,-84.275833,GA,230.0,,,SERC,SOCO
59897,32.583056,-84.297222,GA,230.0,,,SERC,SOCO
59898,36.124961,-77.409085,NC,12.5,,,SERC,PJM
59899,35.482032,-77.113067,NC,22.9,,,SERC,CPLE
59900,36.15042,-119.58542,CA,115.0,,,WECC,CISO
59901,35.093021,-77.812667,NC,34.5,,,SERC,CPLE
59902,40.588568,-90.751828,IL,138.0,,,MRO,MISO
59903,47.861531,-100.947664,ND,115.0,,,MRO,MISO
59904,36.848105,-76.407143,VA,34.5,,,SERC,PJM
59905,38.383222,-78.643688,VA,34.5,,,SERC,PJM
59906,41.113056,-76.158056,PA,500.0,,,RFC,PJM
59907,40.854622,-82.7612,OH,138.0,,,RFC,PJM
59908,35.18,-78.098,NC,23.0,,,SERC,CPLE
59910,40.136696,-74.439668,NJ,38.0,,,RFC,PJM
59911,37.341838,-77.287027,VA,13.2,,,SERC,PJM
59912,35.427587,-80.997219,NC,12.0,,,SERC,DUK
59913,36.718236,-77.649559,VA,500.0,,,SERC,PJM
59914,36.353533,-78.584212,NC,23.0,,,SERC,CPLE
59915,36.876847,-120.667608,CA,12.47,,,WECC,CISO
59916,34.03527,-117.5341,CA,12.0,,,WECC,CISO
59917,34.998,-77.219,NC,22.86,,,SERC,CPLE
59919,36.206672,-115.047703,NV,12.4,,,WECC,NEVP
59921,35.368,-78.801,NC,22.86,,,SERC,CPLE
59922,39.781498,-75.548387,DE,34.5,,,RFC,PJM
59923,31.360942,-94.694517,TX,345.0,,,TRE,ERCO
59924,26.216361,-97.628061,TX,345.0,,,TRE,ERCO
59926,45.063748,-84.825348,MI,138.0,,,RFC,MISO
59927,42.829833,-70.960208,MA,13.2,,,NPCC,ISNE
59928,36.258478,-78.411966,NC,22.86,,,SERC,DUK
59929,35.72,-81.417,NC,22.86,,,SERC,DUK
59930,34.970486,-80.389622,NC,22.86,,,SERC,DUK
59931,43.030016,-87.940914,WI,4.8,,,RFC,MISO
59932,37.731338,-113.216634,UT,12.47,,,WECC,PACE
59934,35.21871,-78.669479,NC,23.0,,,SERC,SEPA
59936,35.55543,-80.38589,NC,22.86,,,SERC,DUK
59937,35.414507,-78.690576,NC,22.86,,,SERC,DUK
59938,29.550278,-96.537778,TX,138.0,,,TRE,ERCO
59939,36.581365,-120.40447,CA,230.0,,,WECC,CISO
59940,36.581182,-120.37957,CA,230.0,,,WECC,CISO
59941,37.7212,-113.1516,UT,138.0,,,WECC,PACE
59942,34.6608,-118.0836,CA,0.48,,,WECC,CISO
59943,31.74325,-101.493407,TX,345.0,,,TRE,ERCO
59944,35.822,-77.481,NC,230.0,,,SERC,PJM
59945,37.7989,-113.322,UT,138.0,,,WECC,PACE
59946,37.77509,-113.226403,UT,138.0,,,WECC,PACE
59947,33.631538,-92.703611,AR,13.2,,,SERC,SPA
59948,35.317551,-118.989894,CA,21.6,,,WECC,PACW
59949,39.593075,-78.745333,MD,138.0,,,RFC,PJM
59950,36.13727,-80.596009,NC,12.47,,,SERC,DUK
59951,36.515544,-78.033704,NC,115.0,,,SERC,PJM
59952,38.216973,-121.979452,CA,21.0,,,WECC,CISO
59953,43.06435,-72.00635,NH,115.0,,,NPCC,ISNE
59954,28.058078,-81.241681,FL,12.47,,,SERC,FPC
59955,35.48835,-78.319751,NC,23.0,,,SERC,CPLE
59956,35.5262,-78.2898,NC,12.47,,,SERC,CPLE
59957,41.2269,-88.6836,IL,345.0,,,RFC,PJM
59958,38.388243,-112.990812,UT,12.47,,,WECC,PACE
59961,34.73206,-118.313573,CA,220.0,,,WECC,CISO
59962,34.719538,-118.31301,CA,220.0,,,WECC,CISO
59963,34.720499,-118.30046,CA,220.0,,,WECC,CISO
59964,34.730263,-118.30425,CA,220.0,,,WECC,CISO
59965,37.886706,-109.36839,UT,115.0,,,WECC,PACE
59966,34.725699,-77.350273,NC,12.47,,,SERC,DUK
59967,41.869302,-72.718315,CT,13.8,,,NPCC,ISNE
59968,36.31,-76.42,NC,69.0,,,SERC,PJM
59969,35.0133,-118.2698,CA,66.0,,,WECC,CISO
59971,34.668882,-102.351727,TX,230.0,,,TRE,ERCO
59972,31.727237,-101.582,TX,345.0,,,TRE,ERCO
59973,28.3737,-81.562589,FL,12.47,,,SERC,FPC
59974,38.935,-104.212,CO,230.0,,,WECC,PSCO
59975,39.334,-102.173,CO,230.0,,,WECC,PSCO
59976,34.844226,-118.458466,CA,220.0,,,WECC,CISO
59977,34.836649,-118.480204,CA,220.0,,,WECC,CISO
59978,39.69898,-122.175583,CA,12.0,,,WECC,PACW
59979,38.019671,-121.86506,CA,115.0,,,WECC,CISO
59980,41.62996,-70.477852,MA,23.0,,,NPCC,ISNE
59981,39.854126,-85.403423,IN,12.47,,,RFC,MISO
59982,38.9099,-86.9473,IN,12.47,,,RFC,MISO
59983,38.1941,-86.9889,IN,12.47,,,RFC,MISO
59984,38.2717,-85.9864,IN,12.47,,,RFC,MISO
59985,39.25482,-86.656796,IN,12.47,,,RFC,MISO
59986,38.5955,-85.7773,IN,12.47,,,RFC,MISO
59987,38.709545,-86.469676,IN,12.47,,,RFC,MISO
59988,39.337893,-85.506398,IN,12.47,,,RFC,MISO
59989,38.881719,-86.032969,IN,12.47,,,RFC,MISO
59990,39.518026,-86.068353,IN,12.47,,,RFC,MISO
59993,26.861592,-81.751011,FL,230.0,,,SERC,FPL
59994,30.960209,-103.306662,TX,138.0,,,TRE,ERCO
59995,38.3622,-82.1256,WV,34.5,,,RFC,PJM
59996,35.113386,-78.750423,NC,23.0,,,SERC,DUK
59997,35.396478,-81.219144,NC,44.0,,,SERC,DUK
59998,36.211774,-80.66468,NC,23.0,,,SERC,DUK
59999,36.084097,-79.24481,NC,12.47,,,SERC,DUK
60000,36.441359,-77.135575,NC,34.5,,,SERC,DUK
60001,36.451012,-77.120595,NC,34.5,,,SERC,DUK
60003,35.354681,-78.645129,NC,23.0,,,SERC,DUK
60004,41.100409,-73.951593,NY,13.2,,,NPCC,NYIS
60005,29.17016,-81.064121,FL,13.2,,,SERC,FPL
60006,25.770008,-80.367743,FL,23.0,,,SERC,FPL
60007,35.731362,-119.818712,CA,70.0,,,WECC,CISO
60008,37.691863,-105.990812,CO,230.0,,,WECC,PSCO
60009,43.213,-116.439,ID,34.5,138.0,,WECC,IPCO
60010,43.467,-116.285,ID,34.5,138.0,,WECC,IPCO
60011,42.824,-112.752,ID,34.5,138.0,,WECC,IPCO
60012,42.824,-112.752,ID,34.5,138.0,,WECC,IPCO
60013,36.927071,-97.696331,OK,345.0,,,MRO,SWPP
60014,27.607469,-82.355275,FL,230.0,,,SERC,FPL
60015,41.101219,-83.644394,OH,12.47,,,RFC,PJM
60016,47.936194,-122.246917,WA,13.0,,,WECC,BPAT
60017,42.323377,-83.680252,MI,750.0,,,RFC,MISO
60019,43.1056,-82.6964,MI,750.0,,,RFC,MISO
60020,34.781934,-79.497753,NC,22.86,,,SERC,DUK
60021,47.972667,-122.198694,WA,13.0,,,WECC,BPAT
60022,42.141319,-71.850758,MA,13.8,,,NPCC,ISNE
60023,40.081444,-104.746661,CO,12.47,,,WECC,PSCO
60024,21.456,-157.982,HI,138.0,,,,HECO
60025,30.6608,-81.4706,FL,13.8,69.0,,SERC,JEA
60026,34.600231,-117.94751,CA,15.0,,,WECC,LDWP
60027,37.120586,-120.32488,CA,115.0,,,WECC,CISO
60028,34.680287,-79.54074,SC,22.86,,,SERC,DUK
60029,39.680865,-77.727117,MD,34.5,,,RFC,PJM
60030,36.481008,-77.481164,NC,115.0,,,SERC,PJM
60032,34.097728,-117.544529,CA,120.0,,,WECC,CISO
60033,35.615573,-120.404352,CA,230.0,,,WECC,CISO
60034,35.615573,-120.404352,CA,230.0,,,WECC,CISO
60035,33.97819,-117.38514,CA,12.0,,,WECC,CISO
60036,39.2525,-76.735,MD,13.2,,,RFC,PJM
60038,41.6447,-83.5364,OH,0.48,,,RFC,PJM
60039,37.379919,-121.130661,CA,60.0,,,WECC,CISO
60040,41.288803,-72.898622,CT,13.8,,,NPCC,ISNE
60043,34.901,-119.596,CA,70.0,,,WECC,CISO
60044,30.57552,-102.551292,TX,138.0,,,TRE,ERCO
60045,40.934411,-72.888511,NY,69.0,,,NPCC,NYIS
60046,41.5611,-87.1555,IN,13.2,,,RFC,MISO
60047,41.6972,-85.6875,IN,13.2,,,RFC,MISO
60048,35.501688,-77.105614,NC,22.86,,,SERC,DUK
60049,37.713311,-121.640353,CA,115.0,,,WECC,CISO
60050,35.473629,-82.890319,NC,22.86,,,SERC,DUK
60051,35.378187,-81.795051,NC,22.86,,,SERC,DUK
60052,35.70974,-81.413308,NC,22.86,,,SERC,DUK
60053,35.39169,-77.620395,NC,22.86,,,SERC,DUK
60054,41.157591,-73.208084,CT,13.8,,,NPCC,ISNE
60055,35.363863,-82.350001,NC,22.86,,,SERC,DUK
60056,42.222824,-72.309507,MA,13.2,,,NPCC,ISNE
60057,45.068,-123.47,OR,12.47,,,WECC,PGE
60058,34.831511,-87.842204,AL,161.0,,,SERC,TVA
60059,26.411689,-98.571554,TX,138.0,,,TRE,ERCO
60060,32.729238,-117.207718,CA,12.0,,,WECC,CISO
60061,27.320919,-81.806863,FL,230.0,,,SERC,FPL
60062,32.000854,-110.958427,AZ,46.0,,,WECC,TEPC
60063,32.423798,-82.102824,GA,115.0,,,SERC,SOCO
60064,32.506017,-84.256976,GA,230.0,,,SERC,SOCO
60065,41.806894,-70.725717,MA,22.8,,,NPCC,ISNE
60066,47.453217,-101.648706,ND,115.0,,,MRO,MISO
60067,41.795599,-71.226628,MA,13.2,,,NPCC,ISNE
60068,42.989614,-116.093431,ID,138.0,,,WECC,IPCO
60069,38.697606,-99.729289,KS,230.0,,,MRO,SWPP
60070,45.55455,-119.11434,OR,230.0,,,WECC,BPAT
60071,30.119304,-83.560054,FL,12.47,,,SERC,FPC
60072,35.289757,-81.568878,NC,12.47,,,SERC,DUK
60073,42.561568,-71.755446,MA,13.8,,,NPCC,ISNE
60074,42.669072,-73.092041,MA,13.8,,,NPCC,ISNE
60075,41.593314,-71.018053,MA,13.2,,,NPCC,ISNE
60076,42.216634,-72.315526,MA,13.2,,,NPCC,ISNE
60077,35.996324,-120.15146,CA,20.78,,,WECC,CISO
60078,35.856278,-119.068414,CA,66.0,,,WECC,CISO
60079,35.844167,-119.068069,CA,66.0,,,WECC,CISO
60080,35.845378,-119.056992,CA,66.0,,,WECC,CISO
60081,35.850403,-119.026992,CA,66.0,,,WECC,CISO
60082,33.036789,-82.111292,GA,230.0,,,SERC,SOCO
60083,36.616846,-120.105144,CA,12.0,,,WECC,CISO
60084,30.694444,-83.303056,GA,69.0,,,SERC,SOCO
60085,34.748894,-117.973571,CA,1.0,,,WECC,CISO
60086,34.66072,-118.081152,CA,1.0,,,WECC,CISO
60087,34.196962,-101.381494,TX,345.0,,,TRE,ERCO
60088,46.837569,-102.07455,ND,230.0,,,MRO,WACM
60089,39.603531,-75.836235,MD,33.26,,,RFC,PJM
60091,34.824206,-118.438547,CA,230.0,,,WECC,CISO
60092,33.68,-114.73,CA,220.0,,,WECC,CISO
60093,33.68,-114.742,CA,220.0,,,WECC,CISO
60094,33.656,-114.742,CA,220.0,,,WECC,CISO
60095,33.682,-114.768,CA,220.0,,,WECC,CISO
60096,39.199453,-76.076693,MD,0.48,,,RFC,PJM
60097,43.183782,-76.224075,NY,0.48,,,NPCC,NYIS
60098,43.172719,-76.130123,NY,0.48,,,NPCC,NYIS
60099,42.624687,-71.182914,MA,0.48,,,NPCC,ISNE
60100,36.571485,-119.419176,CA,70.0,,,WECC,CISO
60101,35.309229,-81.588436,NC,12.47,,,SERC,DUK
60102,43.216639,-86.214444,MI,12.47,,,RFC,MISO
60104,27.32,-99.0,TX,345.0,,,TRE,ERCO
60105,35.232396,-81.564248,NC,12.47,,,SERC,DUK
60106,34.980661,-79.603732,NC,23.0,,,SERC,DUK
60107,35.222208,-81.333702,NC,12.47,,,SERC,DUK
60108,35.258647,-81.505606,NC,12.47,,,SERC,DUK
60109,41.716998,-72.536077,CT,23.0,,,NPCC,ISNE
60110,42.276717,-71.259394,MA,1.0,,,NPCC,ISNE
60111,42.387088,-72.713442,MA,0.48,,,NPCC,ISNE
60112,45.528457,-122.66317,OR,0.48,,,WECC,PACW
60113,40.092672,-74.262001,NJ,0.48,,,RFC,PJM
60114,43.150761,-75.371258,NY,0.48,,,NPCC,ISNE
60115,42.834978,-73.675675,NY,0.48,,,NPCC,ISNE
60116,42.019659,-71.604149,MA,0.48,,,NPCC,ISNE
60117,42.2525,-85.64273,MI,14.4,,,RFC,MISO
60118,42.9531,-85.90117,MI,12.47,,,RFC,MISO
60119,40.1464,-105.8683,CO,25.6,,,WECC,PSCO
60121,35.560002,-78.59453,NC,23.0,,,SERC,DUK
60122,29.289415,-96.065399,TX,358.0,,,TRE,ERCO
60123,31.255,-102.272,TX,138.0,,,TRE,ERCO
60124,27.982089,-82.042005,FL,12.47,,,SERC,FMPP
60125,21.624,-158.055,HI,25.49,36.87,,,HECO
60126,40.718292,-83.22865,OH,4.1,,,RFC,PJM
60127,37.943895,-75.569556,VA,138.0,,,RFC,PJM
60128,41.096111,-83.641381,OH,34.5,,,RFC,PJM
60129,35.604208,-78.370875,NC,12.47,,,SERC,DUK
60130,42.7527,-108.1697,WY,24.9,,,WECC,WACM
60131,36.004941,-78.848475,NC,12.47,,,SERC,DUK
60132,39.200639,-79.140639,WV,500.0,,,SERC,PJM
60133,36.095572,-78.151987,NC,23.0,,,SERC,DUK
60134,36.034354,-78.010611,NC,23.0,,,SERC,DUK
60135,34.915767,-77.775743,NC,23.0,,,SERC,DUK
60136,35.453828,-79.189525,NC,23.0,,,SERC,DUK
60137,36.9874,-85.9575,KY,14.4,,,SERC,PJM
60142,36.257938,-119.798139,CA,12.3,,,WECC,CISO
60143,37.710444,-104.505464,CO,115.0,,,WECC,PSCO
60144,34.466688,-79.152443,NC,22.86,,,SERC,DUK
60145,34.734179,-103.108047,NM,345.0,,,WECC,GRIS
60146,35.557224,-79.195789,NC,22.86,,,SERC,DUK
60147,34.509128,-79.135875,NC,22.86,,,SERC,DUK
60149,34.529956,-78.304811,NC,22.86,,,SERC,CPLE
60150,42.866,-77.031,NY,0.48,12.5,,NPCC,NYIS
60151,33.914356,-118.050189,CA,12.0,,,WECC,CISO
60152,34.727007,-103.166771,NM,345.0,,,WECC,GRIS
60153,33.912917,-118.050561,CA,12.0,,,WECC,CISO
60154,33.912917,-118.041944,CA,12.0,,,WECC,CISO
60156,34.983772,-79.268026,NC,12.47,,,SERC,DUK
60157,34.308744,-78.221475,NC,13.2,,,SERC,DUK
60160,36.066109,-78.029612,NC,22.86,,,SERC,CPLE
60161,36.458327,-78.155087,NC,22.86,,,SERC,CPLE
