id,name,zone,base_kv,lat,lng,mw_load,gen_mw,gen_fuels
1300,Harlandale_Substation,SOUTH,138.0,29.36332,-98.49595,0.0,0.0,
1301,Rossville_Substation,SOUTH,138.0,29.16425,-98.68195,0.0,0.0,
1302,Tri_County_Substation,SOUTH,138.0,29.60987,-98.27096,0.0,0.0,
1303,Arthur_Von_Rosenberg_Switchyard,SOUTH,345.0,29.25827,-98.38408,0.0,0.0,
1304,Braunig_Switchyard,SOUTH,138.0,29.25807,-98.38302,0.0,1278.0,Gas
1305,Cardinal_Lane_Substation,SOUTH,138.0,30.23385,-97.76887,0.0,0.0,
1306,Rittenhouse_Substation,HOUSTON,138.0,29.86394,-95.37953,0.0,0.0,
1307,Panther_Springs_Substation,SOUTH,138.0,29.66542,-98.5177,0.0,0.0,
1308,OCI_Alamo_1,SOUTH,138.0,29.27125,-98.45578,0.0,39.2,Solar
1309,Medina_Base_Substation,SOUTH,138.0,29.38078,-98.63472,0.0,4.2,Gas
1310,Leon_Creek_Switchyard,SOUTH,138.0,29.35048,-98.57519,0.0,192.0,Gas
1311,Lytle_Substation_1311,SOUTH,138.0,29.25076,-98.80427,0.0,0.0,
1312,Castroville_Substation,SOUTH,138.0,29.35884,-98.81581,0.0,0.0,
1313,Killeen_Park_Street_Substation,SOUTH,138.0,31.12575,-97.72947,0.0,0.0,
1314,Ed_Bluestein_Substation,SOUTH,138.0,30.27055,-97.66213,0.0,0.0,
1315,Sharpstown_Substation,HOUSTON,138.0,29.70153,-95.48734,0.0,0.0,
1316,Chocolate_Bayou_Substation_1316,HOUSTON,138.0,29.62795,-95.35279,0.0,0.0,
1317,Westheimer_Substation,HOUSTON,138.0,29.7367,-95.61737,0.0,0.0,
1318,Clodine_Substation,HOUSTON,138.0,29.67495,-95.621,0.0,0.0,
1319,Pearland_Substation,HOUSTON,138.0,29.56011,-95.32266,0.0,0.0,
1320,Holmes_Substation,HOUSTON,138.0,29.67952,-95.3722,0.0,0.0,
1321,El_Dorado_Substation,HOUSTON,138.0,29.56192,-95.14176,0.0,0.0,
1322,Pearsall_Road_Substation,SOUTH,138.0,29.35692,-98.60168,0.0,0.0,
1323,Hunt_Lane_Substation,SOUTH,138.0,29.41506,-98.6673,0.0,0.0,
1324,Killeen_Substation,SOUTH,138.0,31.10419,-97.7388,0.0,0.0,
1325,Mueller_Substation,SOUTH,138.0,30.28996,-97.68969,0.0,0.0,
1326,Canyon_Rock_Substation,WEST,138.0,32.3865,-99.74731,0.0,0.0,
1329,Harper_Road_Substation,SOUTH,138.0,30.07342,-99.15074,0.0,0.0,
1331,East_Munday_Substation,WEST,138.0,33.45341,-99.60305,0.0,0.0,
1332,Stratton_Substation,SOUTH,138.0,27.62186,-97.87928,0.0,0.0,
1333,Locust_Substation,NORTH,138.0,33.25508,-97.13281,0.0,0.0,
1334,Sienna_Substation,HOUSTON,138.0,29.53816,-95.56146,0.0,0.0,
1336,Reading_Substation,HOUSTON,138.0,29.56372,-95.76249,0.0,0.0,
1337,Pharoah_Substation,SOUTH,138.0,27.70458,-97.35443,0.0,0.0,
1338,Yoakum_Gaetner_Road_Substation,SOUTH,138.0,29.27973,-97.15677,0.0,0.0,
1339,Moulton_Substation,SOUTH,138.0,29.57438,-97.14027,0.0,0.0,
1340,Luling_City_Substation,SOUTH,138.0,29.69747,-97.65436,0.0,0.0,
1341,Sulphur_Springs_Substation,NORTH,138.0,33.13197,-95.61356,0.0,0.0,
1342,Fairdale_Substation,NORTH,138.0,32.91395,-96.66166,0.0,0.0,
1343,Brand_Substation_1343,NORTH,138.0,32.95224,-96.63781,0.0,0.0,
1344,Richardson_Spring_Creek_Substation,NORTH,138.0,32.98322,-96.69639,0.0,0.0,
1345,East_Richardson_Switching_Station,NORTH,138.0,32.95683,-96.70069,0.0,0.0,
1346,Apollo_Substation_1346,NORTH,138.0,32.95391,-96.67725,0.0,0.0,
1347,Firewheel_Substation,NORTH,138.0,32.98132,-96.64038,0.0,0.0,
1348,Santa_Anna_Substation,WEST,138.0,31.7398,-99.30495,0.0,0.0,
1350,Mesquite_Station,NORTH,138.0,32.76017,-96.57562,0.0,0.0,
1351,Lawson_Road_Substation,NORTH,138.0,32.70778,-96.56313,0.0,0.0,
1352,Southwest_Research_Institute_Substation,SOUTH,138.0,29.43696,-98.61266,0.0,61.2,Solar
1353,Decker_Switchyard,SOUTH,138.0,30.30518,-97.61411,0.0,226.8,Gas
1354,Giddings_Substation,SOUTH,138.0,30.18431,-96.95126,0.0,0.0,
1355,Bastrop_Substation,SOUTH,138.0,30.13019,-97.32095,0.0,0.0,
1356,Cibolo_Creek_Substation,SOUTH,138.0,29.66478,-98.38542,0.0,0.0,
1357,Walnut_Creek_Substation,SOUTH,138.0,30.27403,-97.65329,0.0,0.0,
1358,Blodgett_Substation,HOUSTON,138.0,29.72085,-95.36435,0.0,0.0,
1359,Steck_Substation,SOUTH,138.0,30.36738,-97.7417,0.0,0.0,
1360,Hickory_Substation,NORTH,138.0,33.21516,-97.16176,0.0,0.0,
1361,Central_Heights_Substation,NORTH,138.0,31.72107,-94.63779,0.0,0.0,
1362,Lufkin_Pershing_Street_Substation,NORTH,138.0,31.32756,-94.73559,0.0,0.0,
1363,Hamilton_Substation,SOUTH,138.0,30.40088,-97.74436,0.0,0.0,
1364,Batesville_Substation,SOUTH,138.0,28.86288,-99.60801,0.0,0.0,
1365,Edith_Clarke_Substation,WEST,345.0,33.94389,-99.7744,0.0,350.3,Wind
1366,Texas_Cryptologic_Center_Substation,SOUTH,138.0,29.44804,-98.63879,0.0,0.0,
1368,Weil_Tract_Substation,SOUTH,138.0,27.79678,-97.48559,0.0,0.0,
1369,Westside_Substation,SOUTH,138.0,27.7346,-97.45233,0.0,0.0,
1370,Southside_Substation,SOUTH,138.0,27.73192,-97.38339,0.0,0.0,
1371,Magnesium_Plant_Substation,SOUTH,138.0,30.37334,-97.72262,0.0,0.0,
1372,Angleton_Substation_1372,HOUSTON,138.0,29.22658,-95.42917,0.0,484.0,Gas
1373,Buffalo_Gap_1_3_Substation,WEST,138.0,32.29939,-100.1153,0.0,523.3,Wind
1374,South_Trent_Wind_Farm_Substation,WEST,138.0,32.43307,-100.19353,0.0,0.0,
1375,Buffalo_Gap_2_Substation,WEST,138.0,32.32828,-100.20768,0.0,0.0,
1376,Georgetown_East_Substation,SOUTH,138.0,30.62372,-97.6449,0.0,0.0,
1377,Fair_Oaks_Ranch_Substation,SOUTH,138.0,29.73278,-98.61229,0.0,0.0,
1378,Vega_Substation,SOUTH,138.0,30.24222,-97.86835,0.0,0.0,
1380,Lake_Pauline_Substation,WEST,138.0,34.25228,-99.68479,0.0,0.0,
1381,Floresville_Substation,SOUTH,138.0,29.14112,-98.15406,0.0,0.0,
1382,Bertram_Substation,SOUTH,138.0,30.75501,-98.05372,0.0,0.0,
1383,Dewalt_Substation,HOUSTON,138.0,29.60456,-95.56381,0.0,0.0,
1384,Carson_Creek_Substation,SOUTH,138.0,30.20321,-97.68715,0.0,0.0,
1385,Kingsbery_Substation,SOUTH,138.0,30.26544,-97.68741,0.0,9.4,Solar
1386,Bee_Creek_Substation_1386,SOUTH,138.0,30.29382,-97.78959,0.0,0.0,
1387,Austin_Dam_Substation,SOUTH,138.0,30.29336,-97.78439,0.0,18.0,Gas
1388,Buckeye_Substation,SOUTH,138.0,29.4937,-98.52465,0.0,0.0,
1389,USAA_1_Substation,SOUTH,138.0,29.53329,-98.57633,0.0,0.0,
1390,USAA_2_Substation,SOUTH,138.0,29.53047,-98.57144,0.0,0.0,
1391,Colton_Substation,SOUTH,138.0,30.13913,-97.679,0.0,0.0,
1392,Pilot_Knob_Substation,SOUTH,138.0,30.16236,-97.68192,0.0,0.0,
1393,Wolf_Lane_Substation,SOUTH,138.0,30.13934,-97.56161,0.0,0.0,
1394,Walden_Substation,HOUSTON,138.0,30.3957,-95.62053,0.0,0.0,
1395,April_Substation,HOUSTON,138.0,30.36904,-95.61463,0.0,0.0,
1396,Velasco_Substation,HOUSTON,138.0,28.98008,-95.36257,0.0,0.0,
1397,DSM_Substation,HOUSTON,138.0,29.01031,-95.36971,0.0,0.0,
1398,Jarrell_East_Substation,SOUTH,138.0,30.79618,-97.61061,0.0,0.0,
1399,Sonterra_Substation,SOUTH,138.0,30.80235,-97.60768,0.0,0.0,
1400,Bergstrom_Substation,SOUTH,138.0,30.21925,-97.67249,0.0,0.0,
1401,Cedar_Valley_Substation_1401,SOUTH,138.0,30.22706,-97.9525,0.0,0.0,
1402,Patton_Lane_Substation,SOUTH,138.0,30.23816,-97.87042,0.0,0.0,
1403,Salem_Walk_Substation,SOUTH,138.0,30.21581,-97.79001,0.0,0.0,
1404,Barton_Substation,SOUTH,138.0,30.26613,-97.8195,0.0,0.0,
1406,Paleface_Substation,SOUTH,138.0,30.42673,-98.10867,0.0,0.0,
1407,Commons_Ford_Substation,SOUTH,138.0,30.31547,-97.85473,0.0,0.0,
1408,Hidden_Valley_Substation_1408,SOUTH,138.0,30.38413,-97.90037,0.0,0.0,
1409,North_Belt_Substation,HOUSTON,345.0,29.94085,-95.36988,0.0,0.0,
1410,Riverplace_Substation,SOUTH,138.0,30.39873,-97.8424,0.0,0.0,
1411,Angus_Valley_Substation,SOUTH,138.0,30.40064,-97.77789,0.0,0.0,
1412,Marshall_Ford_Upper_Switchyard,SOUTH,138.0,30.38923,-97.90917,0.0,0.0,
1413,Seaholm_Substation,SOUTH,138.0,30.26686,-97.75132,0.0,389.9,Gas
1414,Keith_Substation,NORTH,138.0,30.64915,-96.10148,0.0,0.0,
1415,Gosling_Substation,HOUSTON,138.0,30.18383,-95.49138,0.0,0.0,
1416,Bentwater_Substation,HOUSTON,138.0,30.42657,-95.64683,0.0,0.0,
1417,Magnolia_Anderson_Substation,NORTH,138.0,30.43612,-96.0021,0.0,0.0,
1418,Cabaniss_Substation,SOUTH,138.0,27.72042,-97.43787,0.0,0.0,
1419,Wooldridge_Substation,SOUTH,138.0,27.68184,-97.35246,0.0,0.0,
1420,Rodd_Field_Substation,SOUTH,138.0,27.65913,-97.38243,0.0,0.0,
1421,Airline_Substation,SOUTH,138.0,27.69551,-97.3739,0.0,0.0,
1422,Holly_Substation,SOUTH,138.0,27.70833,-97.39736,0.0,0.0,
1423,Wheless_Lane_Substation,SOUTH,138.0,30.31314,-97.68505,0.0,363.0,Gas
1424,Terrell_Hills_Substation,SOUTH,138.0,29.48666,-98.44703,0.0,0.0,
1425,York_Creek_Substation,SOUTH,138.0,29.73741,-97.95018,0.0,0.0,
1426,McQueeney_Substation,SOUTH,138.0,29.58868,-98.04922,0.0,0.0,
1427,Seguin_Substation,SOUTH,138.0,29.5944,-97.95633,0.0,0.0,
1428,Capote_Substation,SOUTH,138.0,29.56831,-97.87835,0.0,0.0,
1429,Olmos_Substation,SOUTH,138.0,29.40057,-98.0717,0.0,0.0,
1430,Rosenberg_Substation,HOUSTON,138.0,29.56004,-95.80866,0.0,0.0,
1431,Flatonia_Substation,SOUTH,138.0,29.67827,-97.10576,0.0,0.0,
1432,Engle_Substation,SOUTH,138.0,29.67458,-97.01314,0.0,0.0,
1433,Rincon_Substation,SOUTH,138.0,27.98672,-97.32985,0.0,0.0,
1434,Dupont_Switching_Station_1434,SOUTH,138.0,27.90009,-97.24696,0.0,0.0,
1435,Naval_Base_Substation,SOUTH,138.0,27.67886,-97.27227,0.0,0.0,
1436,Spring_Creek_Substation,NORTH,138.0,30.5727,-96.26642,0.0,0.0,
1437,Sandy_Creek_Substation,SOUTH,138.0,30.56918,-98.47765,0.0,0.0,
1438,Wirtz_Substation,SOUTH,138.0,30.55951,-98.33757,0.0,58.0,Gas
1439,Ferguson_Substation,SOUTH,138.0,30.55548,-98.37149,0.0,574.6,Gas
1440,Nimitz_Substation,SOUTH,138.0,30.3068,-98.86587,0.0,0.0,
1441,Horseshoe_Bay_Substation,SOUTH,138.0,30.53275,-98.39252,0.0,0.0,
1442,Gillespie_Substation,SOUTH,138.0,30.30524,-98.90406,0.0,0.0,
1443,Mason_Substation_1443,SOUTH,138.0,30.74803,-99.18526,0.0,0.0,
1444,Fort_Mason_Substation,SOUTH,138.0,30.73771,-99.23191,0.0,0.0,
1445,Yellowjacket_Substation,WEST,138.0,30.93172,-99.78465,0.0,0.0,
1446,San_Angelo_South_Substation,WEST,138.0,31.42326,-100.45727,0.0,0.0,
1447,Ben_Ficklin_Substation,WEST,138.0,31.40226,-100.43823,0.0,0.0,
1448,San_Angelo_Power_Station,WEST,138.0,31.3951,-100.49306,0.0,0.0,
1449,San_Angelo_Southland_Hills_Substation,WEST,138.0,31.40321,-100.49185,0.0,0.0,
1450,San_Angelo_College_Hills_Substation,WEST,138.0,31.43277,-100.49523,0.0,0.0,
1451,Seward_Junction_Substation,SOUTH,138.0,30.63467,-97.85111,0.0,0.0,
1452,Adamsville_Substation,SOUTH,138.0,31.22983,-98.15938,0.0,0.0,
1453,Vernon_Main_Street_Substation,WEST,138.0,34.16346,-99.28533,0.0,0.0,
1454,Sheriff_s_Posse_Substation,SOUTH,138.0,29.66452,-98.16265,0.0,0.0,
1455,Hamilton_Wolfe_Road_Substation,SOUTH,138.0,29.51523,-98.58829,0.0,0.0,
1456,Escarpment_Substation,SOUTH,138.0,30.17993,-97.89474,0.0,0.0,
1457,Pedernales_Substation,SOUTH,138.0,30.24988,-97.72095,0.0,0.0,
1458,Nameless_Substation,SOUTH,138.0,30.52814,-97.92837,0.0,0.0,
1459,East_Plant_Substation,WEST,230.0,35.21475,-101.8039,0.0,0.0,
1460,Amarillo_South_Interchange,WEST,230.0,35.0997,-101.8637,0.0,0.0,
1461,Wheeler_Substation,WEST,230.0,35.37296,-100.24363,0.0,0.0,
1462,Grapevine_Interchange,WEST,230.0,35.40196,-100.89084,0.0,0.0,
1464,Holly_Substation_1464,WEST,230.0,33.52096,-101.79209,0.0,0.0,
1465,Grassland_Interchange,WEST,230.0,33.18,-101.68499,0.0,0.0,
1466,Lubbock_East_Interchange,WEST,230.0,33.57121,-101.79132,0.0,0.0,
1467,Lubbock_South_Interchange,WEST,230.0,33.51161,-101.8262,0.0,0.0,
1468,Jones_Station,WEST,230.0,33.52271,-101.73903,0.0,0.0,
1469,McDonald_Substation,WEST,230.0,33.58586,-101.95785,0.0,0.0,
1470,Carlisle_Interchange,WEST,230.0,33.59132,-101.96664,0.0,0.0,
1472,Wildorado_Wind_Substation,WEST,230.0,35.28204,-102.31627,0.0,0.0,
1473,Midland_West_Substation,WEST,138.0,31.99646,-102.12467,0.0,0.0,
1474,Ector_Harper_Substation,WEST,138.0,31.79837,-102.52806,0.0,0.0,
1475,Odessa_Substation,WEST,138.0,31.8483,-102.35429,0.0,0.0,
1477,Glenhaven_Substation,WEST,138.0,31.89036,-102.3084,0.0,0.0,
1478,Randall_County_Interchange,WEST,230.0,35.14865,-101.77603,0.0,0.0,
1479,Swisher,WEST,230.0,34.39904,-101.79539,0.0,1104.4,Solar
1480,Nichols_Switchyard,WEST,230.0,35.28368,-101.74497,0.0,0.0,
1481,Harrington_Switchyard,WEST,230.0,35.29654,-101.74697,0.0,0.0,
1482,La_Palma_345_kV_Substation,SOUTH,345.0,26.14662,-97.64295,0.0,0.0,
1483,North_Edinburg_Substation,SOUTH,345.0,26.34322,-98.18933,0.0,792.2,Gas
1484,Rio_Hondo_Substation,SOUTH,345.0,26.27786,-97.61287,0.0,0.0,
1485,F_Yturria_Substation,SOUTH,138.0,26.64104,-97.76554,0.0,0.0,
1486,Gulf_Wind_Substation,SOUTH,345.0,27.0026,-97.58413,0.0,686.4,Wind
1487,Ajo_Switching_Station,SOUTH,345.0,27.09194,-97.77427,0.0,0.0,
1488,Lobo_Substation,SOUTH,345.0,27.57878,-99.27576,0.0,0.0,
1489,Oxy_Petro_Substation,SOUTH,138.0,27.81335,-97.5873,0.0,0.0,
1490,Nelson_Sharpe_Substation,SOUTH,345.0,27.5605,-97.66888,0.0,0.0,
1491,McKenzie_Substation,SOUTH,138.0,27.8058,-97.57139,0.0,0.0,
1492,Whitepoint_Substation,SOUTH,345.0,27.93576,-97.36088,0.0,0.0,
1493,Gohlke_Substation,SOUTH,138.0,28.74653,-96.73321,0.0,0.0,
1494,Four_Corners_Substation,SOUTH,138.0,28.87171,-97.16447,0.0,0.0,
1495,Lon_Hill_Substation,SOUTH,345.0,27.84468,-97.61612,0.0,0.0,
1496,Coleto_Creek_Substation,SOUTH,345.0,28.71683,-97.21262,0.0,655.0,Coal
1497,Cypress_Creek_Substation,SOUTH,138.0,29.95925,-98.91345,0.0,0.0,
1498,Pawnee_Substation,SOUTH,345.0,28.73974,-98.02428,0.0,0.0,
1499,Irving_Grant_Street_Substation,NORTH,138.0,32.81719,-96.94527,0.0,0.0,
1500,Beck_Road_Substation,SOUTH,138.0,29.38205,-98.31846,0.0,0.0,
1502,O_W_Sommers_Switchyard,SOUTH,138.0,29.31023,-98.32321,0.0,880.0,Gas
1503,San_Miguel_Switchyard_1503,SOUTH,345.0,28.70421,-98.47414,0.0,430.0,Coal
1504,North_Alvin_Substation,HOUSTON,138.0,29.45896,-95.25767,0.0,0.0,
1505,Magnolia_Substation_1505,HOUSTON,138.0,29.48846,-95.13393,0.0,0.0,
1506,Blessing_Substation,SOUTH,345.0,28.88657,-96.19069,0.0,0.0,
1509,Dow_Substation,HOUSTON,345.0,28.986,-95.35811,0.0,0.0,
1510,Cibolo_Substation,SOUTH,138.0,29.5784,-98.2075,0.0,0.0,
1511,Oasis_Substation,HOUSTON,345.0,29.45615,-95.30837,0.0,0.0,
1512,Karsten_Substation,HOUSTON,138.0,29.49104,-95.42993,0.0,0.0,
1513,Newgulf_Substation,SOUTH,138.0,29.23035,-95.91918,0.0,0.0,
1514,Lolita_Substation,SOUTH,138.0,28.85319,-96.55725,0.0,0.0,
1515,Elm_Creek_Substation,SOUTH,345.0,29.46735,-98.00018,0.0,0.0,
1516,Guadalupe_Generating_Station,SOUTH,345.0,29.62328,-98.141,0.0,1132.0,Gas
1517,Marion_Substation,SOUTH,345.0,29.62073,-98.14887,0.0,0.0,
1518,Boerne_Cico_Substation,SOUTH,138.0,29.77099,-98.7762,0.0,0.0,
1519,Rio_Nogales_Switchyard,SOUTH,345.0,29.59323,-97.97477,0.0,982.2,Gas
1520,Horse_Hollow_3_Substation,WEST,138.0,32.26536,-100.28449,0.0,0.0,
1521,Horse_Hollow_2_Substation,WEST,138.0,32.26961,-100.1771,0.0,0.0,
1522,River_Oaks_Substation,SOUTH,138.0,29.77787,-98.10582,0.0,0.0,
1523,Kendall_CTEC_Substation,SOUTH,138.0,29.98627,-98.88464,0.0,0.0,
1524,Hutto_Switching_Station,SOUTH,345.0,30.55139,-97.5611,0.0,0.0,
1525,Bell_County_Switching_Station,SOUTH,138.0,31.01004,-97.39371,0.0,352.4,Solar
1526,Salado_Substation,SOUTH,138.0,30.97129,-97.5131,0.0,0.0,
1527,Salado_Switching_Station,SOUTH,345.0,30.97219,-97.51083,0.0,0.0,
1528,Killeen_Substation_1528,SOUTH,345.0,31.0397,-97.72313,0.0,0.0,
1529,McCarty_Lane_Substation,SOUTH,138.0,29.8268,-97.9649,0.0,0.0,
1530,Mendoza_Substation,SOUTH,138.0,30.0036,-97.66746,0.0,0.0,
1531,Lytton_Springs_Substation,SOUTH,345.0,30.00544,-97.67367,0.0,0.0,
1532,Hollywood_Park_Substation,SOUTH,138.0,29.59493,-98.47182,0.0,0.0,
1533,Green_Mountain_Substation,SOUTH,138.0,29.62057,-98.33297,0.0,0.0,
1534,Bushland_Interchange,WEST,230.0,35.14799,-102.09864,0.0,0.0,
1535,Winchester_Substation,SOUTH,138.0,30.04413,-96.98684,0.0,0.0,
1536,Bastrop_Energy_Switchyard,SOUTH,345.0,30.14561,-97.54847,0.0,618.0,Gas
1537,Tahitian_Village_Substation,SOUTH,138.0,30.09124,-97.30591,0.0,0.0,
1538,Bastrop_West_Substation,SOUTH,138.0,30.10182,-97.33528,0.0,0.0,
1539,Bluebonnet_Substation,SOUTH,138.0,30.12207,-97.43448,0.0,0.0,
1540,Garfield_Substation,SOUTH,345.0,30.14231,-97.54591,0.0,0.0,
1541,Lost_Pines_Station,SOUTH,345.0,30.14789,-97.27295,0.0,609.0,Gas
1542,Gibbons_Creek_Station,NORTH,138.0,30.62119,-96.08658,0.0,0.0,
1543,TNP_One_Substation,NORTH,345.0,31.09108,-96.69361,0.0,349.2,Coal
1544,Cedar_Hill_Substation_1544,SOUTH,138.0,30.31404,-97.37927,0.0,0.0,
1545,Rogers_Substation,SOUTH,138.0,30.91928,-97.20123,0.0,0.0,
1546,Sandow_Station,SOUTH,345.0,30.57752,-97.07657,0.0,0.0,
1547,Nucor_Substation,NORTH,345.0,31.35239,-96.16339,0.0,0.0,
1548,Bear_Grass_Substation,NORTH,138.0,31.37706,-96.20634,0.0,0.0,
1549,Oak_Grove_Substation,NORTH,345.0,31.18369,-96.48421,0.0,1833.6,Coal
1550,Lake_Whitney_Substation,NORTH,138.0,31.85965,-97.36725,0.0,0.0,
1551,Rogers_Hill_Substation,NORTH,138.0,31.74611,-97.17729,0.0,0.0,
1552,Whitney_Switching_Station,NORTH,345.0,31.86057,-97.36607,0.0,44.0,Gas
1553,Bosque_Switching_Station,NORTH,345.0,31.85795,-97.35888,0.0,915.3,Gas
1554,Temple_Switching_Station,SOUTH,345.0,31.07924,-97.30788,0.0,0.0,
1555,Temple_Pecan_Creek_Substation,SOUTH,345.0,31.12979,-97.26079,0.0,0.0,
1556,Tenaska_Frontier_Station,NORTH,345.0,30.59398,-95.9186,0.0,955.0,Gas
1557,Forest_Grove_Substation,NORTH,345.0,32.23469,-95.94903,0.0,0.0,
1558,Richland_Chambers_Substation,NORTH,345.0,31.89033,-96.11317,0.0,1099.0,Gas
1559,Big_Brown_Station,NORTH,345.0,31.81986,-96.05755,0.0,0.0,
1560,Tradinghouse_Substation,NORTH,345.0,31.57488,-96.96386,0.0,0.0,
1561,Lufkin_Switching_Station,NORTH,345.0,31.37049,-94.76854,0.0,0.0,
1562,Valley_Road_Substation,SOUTH,138.0,29.23871,-98.42978,0.0,0.0,
1563,TXU_Cedar_Hill_Substation,NORTH,138.0,32.61494,-96.92432,0.0,0.0,
1564,Crockett_Substation_1564,NORTH,345.0,31.36439,-95.39546,0.0,0.0,
1565,Tenaska_Gateway_Station,NORTH,345.0,32.01821,-94.6213,0.0,937.0,Gas
1566,North_Cleburne_Substation,NORTH,138.0,32.38872,-97.38951,0.0,0.0,
1567,Tyler_Substation,NORTH,345.0,32.27979,-95.34629,0.0,0.0,
1568,Seagoville_Substation,NORTH,138.0,32.67389,-96.54892,0.0,0.0,
1569,Seagoville_Switching_Station,NORTH,345.0,32.67354,-96.5462,0.0,0.0,
1570,Shamburger_Substation,NORTH,345.0,32.41997,-95.25396,0.0,0.0,
1571,Martin_Lake_Substation,NORTH,345.0,32.25669,-94.57469,0.0,2679.0,Coal
1572,McCree_Substation,NORTH,138.0,32.87251,-96.66293,0.0,0.0,
1573,Ben_Davis_Substation,NORTH,345.0,32.95761,-96.61178,0.0,0.0,
1574,Gardendale_Substation,WEST,345.0,32.03602,-102.25153,0.0,0.0,
1575,Adobe_Meadows_Substation,WEST,138.0,32.06262,-102.07316,0.0,0.0,
1576,Ector_Hillmont_Substation,WEST,138.0,31.92358,-102.43337,0.0,0.0,
1577,Moss_Substation,WEST,345.0,31.81281,-102.4955,0.0,0.0,
1578,Longshore_Substation,WEST,345.0,32.10044,-101.45198,0.0,0.0,
1579,Elbow_Creek_Wind_Farm,WEST,345.0,32.12411,-101.39602,0.0,54.6,Wind
1580,Quail_Substation,WEST,345.0,31.84018,-102.31636,0.0,558.6,Gas
1581,Goat_Wind_Substation,WEST,345.0,31.9409,-100.82703,0.0,149.6,Wind
1582,Gasconades_Creek_Substation,WEST,345.0,31.93953,-100.83003,0.0,0.0,
1583,Divide_Substation,WEST,345.0,31.86991,-100.77735,0.0,121.5,Wind
1584,Twin_Buttes_Substation,WEST,345.0,31.51399,-100.59779,0.0,0.0,
1585,Parkway_Substation,SOUTH,138.0,29.58272,-98.29015,0.0,0.0,
1586,Fratt_Substation,SOUTH,138.0,29.54832,-98.34331,0.0,0.0,
1587,Austin_Road_Substation,SOUTH,138.0,29.50385,-98.40809,0.0,0.0,
1588,Sulphur_Springs_Switching_Station,NORTH,345.0,33.08592,-95.6164,0.0,0.0,
1589,Allen_Switching_Station,NORTH,345.0,33.06025,-96.69999,0.0,0.0,
1590,Royse_Substation,NORTH,345.0,32.96895,-96.35095,0.0,0.0,
1591,Harmony_Hills_Substation,SOUTH,138.0,29.55379,-98.50595,0.0,0.0,
1592,Sweetwater_Wind_5_Substation,WEST,345.0,32.24221,-100.48762,0.0,826.7,Wind
1593,Loraine_Wind_Farm_Substation,WEST,345.0,32.4452,-100.74587,0.0,148.5,Wind
1594,Sweetwater_Wind_4_Substation,WEST,345.0,32.28598,-100.49512,0.0,0.0,
1595,Sweetwater_Wind_3_Substation,WEST,138.0,32.33801,-100.41988,0.0,2.0,Wind
1596,Bitter_Creek_Substation,WEST,345.0,32.43793,-100.35225,0.0,0.0,
1597,Loraine_Substation,WEST,345.0,32.3786,-100.72708,0.0,0.0,
1598,Everman_Substation,NORTH,345.0,32.64001,-97.25149,0.0,0.0,
1599,Monticello_substation,NORTH,345.0,33.09192,-95.04203,0.0,0.0,
1600,Wolf_Hollow_Substation_1600,NORTH,345.0,32.33549,-97.73217,0.0,1231.2,Gas
1601,Comanche_Switching_Station_1601,NORTH,345.0,31.86908,-98.55358,0.0,0.0,
1602,Callahan_Divide_Wind_Substation,WEST,138.0,32.30052,-99.97409,0.0,123.1,Wind
1603,San_Angelo_Red_Creek_Substation,WEST,345.0,31.52882,-100.32114,0.0,0.0,
1604,Scurry_County_South_Substation,WEST,345.0,32.59813,-100.86102,0.0,0.0,
1605,Morgan_Creek_Substation,WEST,345.0,32.33425,-100.91598,0.0,536.4,Gas
1606,Sweetwater_East_Substation,WEST,345.0,32.46402,-100.21651,0.0,0.0,
1607,Roscoe_Wind_Farm_Substation,WEST,345.0,32.47004,-100.66598,0.0,209.0,Wind
1608,Inadale_Wind_Farm_Substation,WEST,345.0,32.49788,-100.59667,0.0,197.0,Wind
1609,Pyron_Wind_Farm_Substation,WEST,345.0,32.57978,-100.69245,0.0,134.9,Wind
1610,Champion_Wind_Farm_Substation,WEST,345.0,32.3988,-100.648,0.0,124.6,Wind
1611,Radium_Substation,WEST,138.0,32.82686,-99.99353,0.0,0.0,
1612,Tonkawa_Substation,WEST,345.0,32.53108,-100.6842,0.0,128.5,Wind
1613,Cook_Field_Road_Substation,WEST,345.0,32.74993,-99.32809,0.0,0.0,
1614,Hackberry_Wind_Substation,WEST,345.0,32.7685,-99.42276,0.0,557.6,Wind
1615,West_Plano_Substation,NORTH,345.0,33.01275,-96.77736,0.0,0.0,
1617,Hebron_Substation,NORTH,138.0,33.04841,-96.90398,0.0,0.0,
1618,Bridges_Substation,NORTH,138.0,33.12332,-96.85967,0.0,0.0,
1620,Paris_Substation,NORTH,345.0,33.63918,-95.58059,0.0,1491.5,Solar
1621,Valley_South_Substation,NORTH,345.0,33.61411,-96.37312,0.0,0.0,
1622,Farmersville_Substation,NORTH,345.0,33.19086,-96.33773,0.0,0.0,
1623,Anna_Substation,NORTH,345.0,33.31793,-96.63889,0.0,0.0,
1624,West_Denton_Substation,NORTH,345.0,33.17603,-97.2194,0.0,0.0,
1625,Jones_Street_Substation,NORTH,138.0,33.06416,-97.00398,0.0,0.0,
1626,Highlands_Substation_1626,NORTH,138.0,33.07231,-97.03517,0.0,0.0,
1627,Brazos_Electric_Substation,NORTH,138.0,33.04857,-97.20643,0.0,0.0,
